Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:si: Slowenien ^03.06.2021^,55.18,"Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^03.06.2021^,53.47,"Oxford/AstraZeneca, Pfizer/BioNTech"
:cz: Tschechien ^03.06.2021^,52.82,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:dm: Dominica ^02.06.2021^,51.57,Oxford/AstraZeneca
:no: Norwegen ^02.06.2021^,51.4,"Moderna, Pfizer/BioNTech"
:ag: Antigua und Barbuda ^31.05.2021^,51.39,Oxford/AstraZeneca
:cn: Volksrepublik China ^03.06.2021^,50.27,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:bb: Barbados ^02.06.2021^,49.16,Oxford/AstraZeneca
:sk: Slowakei ^03.06.2021^,48.81,Pfizer/BioNTech
:ie: Irland ^23.05.2021^,47.58,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ad: Andorra ^31.05.2021^,46.48,"Oxford/AstraZeneca, Pfizer/BioNTech"
:hr: Kroatien ^03.06.2021^,45.19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lv: Lettland ^03.06.2021^,43.07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:do: Dominikanische Republik ^02.06.2021^,42.64,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:kw: Kuwait ^16.05.2021^,42.62,Pfizer/BioNTech
:sa: Saudi-Arabien ^03.06.2021^,42.02,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ro: Rumänien ^02.06.2021^,41.49,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ma: Marokko ^03.06.2021^,39.94,"Oxford/AstraZeneca, Sinopharm/Beijing"
:me: Montenegro ^03.06.2021^,36.59,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:tr: Türkei ^03.06.2021^,35.52,"Pfizer/BioNTech, Sinovac"
:gy: Guyana ^02.06.2021^,34.91,"Oxford/AstraZeneca, Sputnik V"
:cr: Costa Rica ^01.06.2021^,32.56,"Oxford/AstraZeneca, Pfizer/BioNTech"
:br: Brasilien ^02.06.2021^,32.42,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mu: Mauritius ^31.05.2021^,31.52,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:sv: El Salvador ^02.06.2021^,31.07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ar: Argentinien ^03.06.2021^,28.94,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:kh: Kambodscha ^03.06.2021^,28.61,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:to: Tonga ^01.06.2021^,28.36,Oxford/AstraZeneca
:al: Albanien ^03.06.2021^,27.36,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:lc: St. Lucia ^03.06.2021^,26.05,Oxford/AstraZeneca
:mx: Mexiko ^02.06.2021^,25.5,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:pa: Panama ^02.06.2021^,25.12,"Oxford/AstraZeneca, Pfizer/BioNTech"
:az: Aserbaidschan ^03.06.2021^,23.85,"Oxford/AstraZeneca, Sinovac, Sputnik V"
:gd: Grenada ^28.05.2021^,22.7,Oxford/AstraZeneca
:co: Kolumbien ^02.06.2021^,21.02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:bg: Bulgarien ^03.06.2021^,20.57,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ru: Russland ^03.06.2021^,20.56,"EpiVacCorona, Sputnik V"
:tv: Tuvalu ^01.06.2021^,20.35,Oxford/AstraZeneca
:bz: Belize ^01.06.2021^,19.31,"Oxford/AstraZeneca, Sinopharm/Beijing"
:vc: St. Vincent und die Grenadinen ^29.05.2021^,18.72,Oxford/AstraZeneca
:jo: Jordanien ^28.05.2021^,18.66,"Pfizer/BioNTech, Sinopharm/Beijing"
:au: Australien ^03.06.2021^,18.21,"Oxford/AstraZeneca, Pfizer/BioNTech"
":kr: Korea, Süd ^03.06.2021^",18.2,"Oxford/AstraZeneca, Pfizer/BioNTech"
:cu: Kuba ^31.05.2021^,17.99,"Abdala, Soberana02"
:kz: Kasachstan ^03.06.2021^,17.45,"QazVac, Sinopharm/HayatVax, Sputnik V"
:ws: Samoa ^01.06.2021^,16.44,Oxford/AstraZeneca
:gq: Äquatorialguinea ^31.05.2021^,16.0,Sinopharm/Beijing
:mk: Nordmazedonien ^31.05.2021^,15.89,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:in: Indien ^03.06.2021^,15.82,"Covaxin, Oxford/AstraZeneca"
:sr: Suriname ^03.06.2021^,15.35,Oxford/AstraZeneca
:bo: Bolivien ^03.06.2021^,15.22,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:fj: Fidschi ^01.06.2021^,15.2,Oxford/AstraZeneca
:bs: Bahamas ^29.05.2021^,14.0,Oxford/AstraZeneca
:ec: Ecuador ^02.06.2021^,13.87,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:nz: Neuseeland ^01.06.2021^,13.85,Pfizer/BioNTech
:pe: Peru ^02.06.2021^,12.57,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:la: Laos ^01.06.2021^,12.56,"Sinopharm/Beijing, Sputnik V"
:lb: Libanon ^03.06.2021^,12.32,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:bn: Brunei ^29.05.2021^,12.06,"Oxford/AstraZeneca, Sinopharm/Beijing"
:jp: Japan ^02.06.2021^,11.68,Pfizer/BioNTech
:md: Moldau ^03.06.2021^,11.18,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:my: Malaysia ^02.06.2021^,10.39,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:id: Indonesien ^03.06.2021^,10.25,"Oxford/AstraZeneca, Sinovac"
:lk: Sri Lanka ^02.06.2021^,9.89,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:np: Nepal ^31.05.2021^,9.7,"Oxford/AstraZeneca, Sinopharm/Beijing"
:km: Komoren ^31.05.2021^,9.65,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:tn: Tunesien ^03.06.2021^,8.9,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:st: São Tomé und Príncipe ^31.05.2021^,8.62,Oxford/AstraZeneca
:tt: Trinidad und Tobago ^03.06.2021^,7.7,Oxford/AstraZeneca
:by: Belarus ^23.05.2021^,7.52,"Sinopharm/Beijing, Sputnik V"
:ba: Bosnien und Herzegowina ^25.05.2021^,7.09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:zw: Simbabwe ^03.06.2021^,7.05,Sinopharm/Beijing
:uz: Usbekistan ^01.06.2021^,6.38,"Oxford/AstraZeneca, RBD-Dimer, Sputnik V"
:bw: Botswana ^28.05.2021^,6.08,Oxford/AstraZeneca
:bd: Bangladesch ^03.06.2021^,6.08,Oxford/AstraZeneca
:jm: Jamaika ^28.05.2021^,6.01,Oxford/AstraZeneca
:om: Oman ^17.05.2021^,5.81,"Oxford/AstraZeneca, Pfizer/BioNTech"
:py: Paraguay ^01.06.2021^,5.72,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
:mm: Myanmar ^13.05.2021^,5.5,Oxford/AstraZeneca
:th: Thailand ^30.05.2021^,5.17,"Oxford/AstraZeneca, Sinovac"
:ge: Georgien ^03.06.2021^,4.85,Oxford/AstraZeneca
:tl: Osttimor ^25.05.2021^,4.84,Oxford/AstraZeneca
:ph: Philippinen ^30.05.2021^,4.73,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:cv: Kap Verde ^26.05.2021^,4.39,"Oxford/AstraZeneca, Pfizer/BioNTech"
:gh: Ghana ^31.05.2021^,3.95,"Oxford/AstraZeneca, Sputnik V"
:tg: Togo ^31.05.2021^,3.77,Oxford/AstraZeneca
:ir: Iran ^24.05.2021^,3.74,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:pk: Pakistan ^03.06.2021^,3.6,"CanSino, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
:ly: Libyen ^01.06.2021^,3.55,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:na: Namibia ^03.06.2021^,3.26,"Oxford/AstraZeneca, Sinopharm/Beijing"
:hn: Honduras ^31.05.2021^,3.2,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Sputnik V"
:gt: Guatemala ^02.06.2021^,3.14,"Moderna, Oxford/AstraZeneca"
:sn: Senegal ^31.05.2021^,3.12,"Oxford/AstraZeneca, Sinopharm/Beijing"
:rw: Ruanda ^08.05.2021^,3.09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sz: Eswatini ^13.05.2021^,3.04,Oxford/AstraZeneca
:ua: Ukraine ^03.06.2021^,2.89,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:gn: Guinea ^02.06.2021^,2.78,Sputnik V
:ao: Angola ^31.05.2021^,2.77,Oxford/AstraZeneca
:eg: Ägypten ^01.06.2021^,2.64,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
:ni: Nicaragua ^21.05.2021^,2.53,"Oxford/AstraZeneca, Sputnik V"
:sb: Salomonen ^25.05.2021^,2.41,Oxford/AstraZeneca
:dj: Dschibuti ^01.06.2021^,2.16,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:ci: Elfenbeinküste ^03.06.2021^,2.15,Oxford/AstraZeneca
:za: Südafrika ^03.06.2021^,2.01,"Johnson&Johnson, Pfizer/BioNTech"
:mw: Malawi ^02.06.2021^,1.87,Oxford/AstraZeneca
:ke: Kenia ^03.06.2021^,1.81,"Oxford/AstraZeneca, Sputnik V"
:ls: Lesotho ^21.05.2021^,1.72,Oxford/AstraZeneca
:et: Äthiopien ^03.06.2021^,1.61,Oxford/AstraZeneca
:af: Afghanistan ^02.06.2021^,1.61,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:gm: Gambia ^28.05.2021^,1.59,Oxford/AstraZeneca
:ug: Uganda ^01.06.2021^,1.48,Oxford/AstraZeneca
:iq: Irak ^28.05.2021^,1.45,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:mz: Mosambik ^31.05.2021^,1.26,"Oxford/AstraZeneca, Sinopharm/Beijing"
:vn: Vietnam ^03.06.2021^,1.19,Oxford/AstraZeneca
:am: Armenien ^30.05.2021^,1.13,"Oxford/AstraZeneca, Sinovac, Sputnik V"
:lr: Liberia ^31.05.2021^,1.11,Oxford/AstraZeneca
:ve: Venezuela ^19.05.2021^,1.11,Sputnik V
:ng: Nigeria ^02.06.2021^,1.02,Oxford/AstraZeneca
:ga: Gabun ^29.05.2021^,1.01,Sinopharm/Beijing
:sl: Sierra Leone ^31.05.2021^,1.0,"Oxford/AstraZeneca, Sinopharm/Beijing"
:sd: Sudan ^02.06.2021^,0.92,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:so: Somalia ^02.06.2021^,0.87,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:kg: Kirgisistan ^18.05.2021^,0.83,"Sinopharm/Beijing, Sputnik V"
:zm: Sambia ^02.06.2021^,0.8,"Oxford/AstraZeneca, Sinopharm/Beijing"
:mr: Mauretanien ^31.05.2021^,0.8,"Oxford/AstraZeneca, Sinopharm/Beijing"
:tj: Tadschikistan ^23.05.2021^,0.78,Oxford/AstraZeneca
:tm: Turkmenistan ^04.04.2021^,0.7,"EpiVacCorona, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
":cg: Kongo, Republik ^18.05.2021^",0.69,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:ne: Niger ^26.05.2021^,0.66,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ml: Mali ^31.05.2021^,0.63,Oxford/AstraZeneca
:cf: Zentral­afrikanische Republik ^31.05.2021^,0.38,"Covaxin, Oxford/AstraZeneca"
:ye: Jemen ^29.05.2021^,0.35,Oxford/AstraZeneca
:gw: Guinea-Bissau ^12.05.2021^,0.3,"Oxford/AstraZeneca, Sinopharm/Beijing"
:cm: Kamerun ^31.05.2021^,0.28,"Oxford/AstraZeneca, Sinopharm/Beijing"
:dz: Algerien ^19.02.2021^,0.17,Sputnik V
:sy: Syrien ^27.05.2021^,0.14,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:mg: Madagaskar ^31.05.2021^,0.13,Oxford/AstraZeneca
:pg: Papua-Neuguinea ^14.05.2021^,0.13,"Oxford/AstraZeneca, Sinopharm/Beijing"
:bj: Benin ^21.05.2021^,0.11,"Oxford/AstraZeneca, Sinovac"
:ss: Südsudan ^31.05.2021^,0.09,Oxford/AstraZeneca
":cd: Kongo, Demokratische Republik ^31.05.2021^",0.03,Oxford/AstraZeneca
