Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:ie: Irland ^11.05.2021^,38.94,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cz: Tschechien ^16.05.2021^,38.65,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sk: Slowakei ^16.05.2021^,37.86,Pfizer/BioNTech
:ro: Rumänien ^15.05.2021^,34.51,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:hr: Kroatien ^16.05.2021^,32.87,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sa: Saudi-Arabien ^15.05.2021^,32.8,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ag: Antigua und Barbuda ^11.05.2021^,31.92,Oxford/AstraZeneca
:tr: Türkei ^16.05.2021^,30.56,"Pfizer/BioNTech, Sinovac"
:kn: St. Kitts und Nevis ^12.05.2021^,29.27,Oxford/AstraZeneca
:ma: Marokko ^15.05.2021^,28.91,"Oxford/AstraZeneca, Sinopharm/Beijing"
:do: Dominikanische Republik ^15.05.2021^,28.62,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:cn: Volksrepublik China ^16.05.2021^,28.27,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:nr: Nauru ^30.04.2021^,27.69,Oxford/AstraZeneca
:lv: Lettland ^16.05.2021^,26.68,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:br: Brasilien ^16.05.2021^,24.83,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:al: Albanien ^14.05.2021^,22.7,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:me: Montenegro ^16.05.2021^,22.31,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ar: Argentinien ^16.05.2021^,21.97,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:cr: Costa Rica ^10.05.2021^,21.47,"Oxford/AstraZeneca, Pfizer/BioNTech"
:sv: El Salvador ^15.05.2021^,20.82,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:tv: Tuvalu ^27.04.2021^,20.35,Oxford/AstraZeneca
:kh: Kambodscha ^16.05.2021^,19.54,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:pa: Panama ^16.05.2021^,19.34,"Oxford/AstraZeneca, Pfizer/BioNTech"
:mx: Mexiko ^16.05.2021^,17.97,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:az: Aserbaidschan ^16.05.2021^,17.7,"Oxford/AstraZeneca, Sinovac"
:mu: Mauritius ^12.05.2021^,17.35,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:gd: Grenada ^11.05.2021^,17.35,Oxford/AstraZeneca
:ru: Russland ^16.05.2021^,16.43,"EpiVacCorona, Sputnik V"
:bg: Bulgarien ^16.05.2021^,16.07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:to: Tonga ^11.05.2021^,15.78,Oxford/AstraZeneca
:vc: St. Vincent und die Grenadinen ^12.05.2021^,15.08,Oxford/AstraZeneca
:co: Kolumbien ^15.05.2021^,14.49,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:lc: St. Lucia ^15.05.2021^,14.27,Oxford/AstraZeneca
:kz: Kasachstan ^16.05.2021^,13.8,Sputnik V
:bz: Belize ^14.05.2021^,13.27,Oxford/AstraZeneca
:in: Indien ^16.05.2021^,13.21,"Covaxin, Oxford/AstraZeneca"
:au: Australien ^16.05.2021^,12.11,"Oxford/AstraZeneca, Pfizer/BioNTech"
:jo: Jordanien ^04.05.2021^,10.69,"Pfizer/BioNTech, Sinopharm/Beijing"
:fj: Fidschi ^11.05.2021^,10.37,Oxford/AstraZeneca
:mk: Nordmazedonien ^15.05.2021^,9.76,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:bo: Bolivien ^16.05.2021^,9.45,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:bs: Bahamas ^09.05.2021^,9.15,Oxford/AstraZeneca
":kr: Korea, Süd ^16.05.2021^",9.12,"Oxford/AstraZeneca, Pfizer/BioNTech"
:sr: Suriname ^15.05.2021^,8.79,Oxford/AstraZeneca
:lb: Libanon ^16.05.2021^,8.6,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ec: Ecuador ^15.05.2021^,8.42,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:np: Nepal ^07.05.2021^,8.42,"Oxford/AstraZeneca, Sinopharm/Beijing"
:id: Indonesien ^16.05.2021^,8.31,"Oxford/AstraZeneca, Sinovac"
:nz: Neuseeland ^11.05.2021^,8.06,Pfizer/BioNTech
:la: Laos ^13.05.2021^,7.74,"Sinopharm/Beijing, Sputnik V"
:pe: Peru ^15.05.2021^,7.62,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:lk: Sri Lanka ^16.05.2021^,7.2,"Oxford/AstraZeneca, Sinopharm/Beijing"
:om: Oman ^05.05.2021^,6.39,"Oxford/AstraZeneca, Pfizer/BioNTech"
:tn: Tunesien ^15.05.2021^,6.34,"Pfizer/BioNTech, Sinovac, Sputnik V"
:ws: Samoa ^11.05.2021^,6.02,Oxford/AstraZeneca
:my: Malaysia ^16.05.2021^,5.92,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:md: Moldau ^15.05.2021^,5.79,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:bd: Bangladesch ^12.05.2021^,5.75,Oxford/AstraZeneca
:gq: Äquatorialguinea ^28.04.2021^,5.38,Sinopharm/Beijing
:zw: Simbabwe ^16.05.2021^,5.36,Sinopharm/Beijing
:km: Komoren ^12.05.2021^,5.03,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:jp: Japan ^16.05.2021^,4.83,Pfizer/BioNTech
:by: Belarus ^07.05.2021^,4.76,Sputnik V
:mm: Myanmar ^04.05.2021^,4.68,Oxford/AstraZeneca
:jm: Jamaika ^13.04.2021^,4.57,Oxford/AstraZeneca
:st: São Tomé und Príncipe ^29.03.2021^,4.44,Oxford/AstraZeneca
:tt: Trinidad und Tobago ^16.05.2021^,4.42,Oxford/AstraZeneca
:cv: Kap Verde ^12.05.2021^,3.83,"Oxford/AstraZeneca, Pfizer/BioNTech"
:bn: Brunei ^05.05.2021^,3.64,Oxford/AstraZeneca
:uz: Usbekistan ^11.05.2021^,3.51,Oxford/AstraZeneca
:ba: Bosnien und Herzegowina ^27.04.2021^,3.25,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:th: Thailand ^16.05.2021^,3.24,"Oxford/AstraZeneca, Sinovac"
:sz: Eswatini ^13.05.2021^,3.04,Oxford/AstraZeneca
:gh: Ghana ^07.05.2021^,2.74,Oxford/AstraZeneca
:rw: Ruanda ^07.05.2021^,2.71,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ph: Philippinen ^15.05.2021^,2.67,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:sn: Senegal ^13.05.2021^,2.58,Sinopharm/Beijing
:ni: Nicaragua ^07.05.2021^,2.51,"Oxford/AstraZeneca, Sputnik V"
:ge: Georgien ^15.05.2021^,2.49,Oxford/AstraZeneca
:py: Paraguay ^10.05.2021^,2.46,Sputnik V
:tl: Osttimor ^03.05.2021^,2.32,Oxford/AstraZeneca
:bw: Botswana ^07.05.2021^,2.27,Oxford/AstraZeneca
:ua: Ukraine ^16.05.2021^,2.19,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ir: Iran ^10.05.2021^,2.1,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:na: Namibia ^15.05.2021^,2.09,"Oxford/AstraZeneca, Sinopharm/Beijing"
:tg: Togo ^17.04.2021^,1.93,Oxford/AstraZeneca
:ao: Angola ^12.05.2021^,1.91,Oxford/AstraZeneca
:ke: Kenia ^14.05.2021^,1.74,"Oxford/AstraZeneca, Sputnik V"
:pk: Pakistan ^13.05.2021^,1.74,"CanSino, Sinopharm/Beijing, Sinovac, Sputnik V"
:mw: Malawi ^15.05.2021^,1.74,Oxford/AstraZeneca
:gn: Guinea ^12.05.2021^,1.56,Sputnik V
:gt: Guatemala ^15.05.2021^,1.55,"Moderna, Oxford/AstraZeneca"
:ly: Libyen ^10.05.2021^,1.55,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:sb: Salomonen ^11.05.2021^,1.36,Oxford/AstraZeneca
:eg: Ägypten ^11.05.2021^,1.34,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
:dj: Dschibuti ^28.04.2021^,1.32,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:af: Afghanistan ^11.05.2021^,1.3,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:ci: Elfenbeinküste ^16.05.2021^,1.27,Oxford/AstraZeneca
:et: Äthiopien ^15.05.2021^,1.27,Oxford/AstraZeneca
:mz: Mosambik ^12.05.2021^,1.14,"Oxford/AstraZeneca, Sinopharm/Beijing"
:iq: Irak ^11.05.2021^,1.13,"Oxford/AstraZeneca, Sinopharm/Beijing"
:gm: Gambia ^06.05.2021^,1.02,Oxford/AstraZeneca
:vn: Vietnam ^15.05.2021^,1.0,Oxford/AstraZeneca
:ug: Uganda ^14.05.2021^,0.94,Oxford/AstraZeneca
:ng: Nigeria ^16.05.2021^,0.88,Oxford/AstraZeneca
:ve: Venezuela ^12.04.2021^,0.88,Sputnik V
:sl: Sierra Leone ^08.05.2021^,0.81,Oxford/AstraZeneca
:za: Südafrika ^16.05.2021^,0.81,Johnson&Johnson
:so: Somalia ^02.05.2021^,0.78,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:ls: Lesotho ^17.04.2021^,0.75,Oxford/AstraZeneca
:tj: Tadschikistan ^09.05.2021^,0.74,Oxford/AstraZeneca
:lr: Liberia ^12.05.2021^,0.72,Oxford/AstraZeneca
:tm: Turkmenistan ^04.04.2021^,0.7,"EpiVacCorona, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
":cg: Kongo, Republik ^12.05.2021^",0.69,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:kg: Kirgisistan ^11.05.2021^,0.66,"Sinopharm/Beijing, Sputnik V"
:sd: Sudan ^09.05.2021^,0.66,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:cu: Kuba ^12.05.2021^,0.62,Abdala
:zm: Sambia ^15.05.2021^,0.59,Oxford/AstraZeneca
:hn: Honduras ^09.04.2021^,0.58,"Moderna, Oxford/AstraZeneca"
:ga: Gabun ^05.05.2021^,0.56,Sinopharm/Beijing
:am: Armenien ^11.05.2021^,0.36,Sputnik V
:mr: Mauretanien ^09.05.2021^,0.34,Sinopharm/Beijing
:ne: Niger ^12.05.2021^,0.31,"Oxford/AstraZeneca, Sinopharm/Beijing"
:gw: Guinea-Bissau ^12.05.2021^,0.3,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ml: Mali ^25.04.2021^,0.25,Oxford/AstraZeneca
:dz: Algerien ^19.02.2021^,0.17,Sputnik V
:cm: Kamerun ^12.05.2021^,0.17,"Oxford/AstraZeneca, Sinopharm/Beijing"
:bj: Benin ^12.05.2021^,0.09,"Oxford/AstraZeneca, Sinovac"
:ye: Jemen ^09.05.2021^,0.06,Oxford/AstraZeneca
:ss: Südsudan ^12.05.2021^,0.05,Oxford/AstraZeneca
:pg: Papua-Neuguinea ^11.05.2021^,0.03,Oxford/AstraZeneca
:sy: Syrien ^08.04.2021^,0.01,Sputnik V
:cf: Zentral­afrikanische Republik ^12.05.2021^,0.01,"Covaxin, Oxford/AstraZeneca"
":cd: Kongo, Demokratische Republik ^12.05.2021^",0.01,Oxford/AstraZeneca
:mg: Madagaskar ^12.05.2021^,0.0,Oxford/AstraZeneca
:gy: Guyana ^06.05.2021^,,"Oxford/AstraZeneca, Sputnik V"
