Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:lr: Liberia ^12.07.2021^,1.89,Oxford/AstraZeneca
:et: Äthiopien ^15.07.2021^,1.82,Oxford/AstraZeneca
:gm: Gambia ^15.07.2021^,1.8,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ne: Niger ^05.07.2021^,1.75,"Oxford/AstraZeneca, Sinopharm/Beijing"
:cf: Zentral­afrikanische Republik ^30.06.2021^,1.63,"Covaxin, Oxford/AstraZeneca"
:mz: Mosambik ^05.07.2021^,1.63,"Oxford/AstraZeneca, Sinopharm/Beijing"
:so: Somalia ^11.07.2021^,1.57,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:sd: Sudan ^29.06.2021^,1.55,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:zm: Sambia ^16.07.2021^,1.42,"Oxford/AstraZeneca, Sinopharm/Beijing"
:gw: Guinea-Bissau ^12.07.2021^,1.27,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ye: Jemen ^12.07.2021^,1.0,Oxford/AstraZeneca
:ml: Mali ^12.07.2021^,0.97,Oxford/AstraZeneca
:sy: Syrien ^09.07.2021^,0.75,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:mg: Madagaskar ^28.06.2021^,0.71,Oxford/AstraZeneca
:tm: Turkmenistan ^04.04.2021^,0.7,"EpiVacCorona, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:cm: Kamerun ^12.07.2021^,0.62,"Oxford/AstraZeneca, Sinopharm/Beijing"
:pg: Papua-Neuguinea ^25.06.2021^,0.57,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ss: Südsudan ^13.07.2021^,0.5,Oxford/AstraZeneca
:bj: Benin ^12.07.2021^,0.43,"Oxford/AstraZeneca, Sinovac"
:bf: Burkina Faso ^12.07.2021^,0.16,Oxford/AstraZeneca
:td: Tschad ^15.07.2021^,0.15,Sinopharm/Beijing
":cd: Kongo, Demokratische Republik ^12.07.2021^",0.08,Oxford/AstraZeneca
:hu: Ungarn ^15.07.2021^,,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:rw: Ruanda ^13.07.2021^,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
