Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:vc: St. Vincent und die Grenadinen ^19.03.2021^,8.46,Oxford/AstraZeneca
:kw: Kuwait ^08.03.2021^,8.43,Pfizer/BioNTech
:gd: Grenada ^15.03.2021^,7.65,Oxford/AstraZeneca
:pa: Panama ^19.03.2021^,6.89,Pfizer/BioNTech
:ar: Argentinien ^20.03.2021^,6.78,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:ad: Andorra ^10.03.2021^,6.36,Pfizer/BioNTech
:br: Brasilien ^20.03.2021^,6.34,"Oxford/AstraZeneca, Sinovac"
:mn: Mongolei ^20.03.2021^,6.23,Oxford/AstraZeneca
:do: Dominikanische Republik ^15.03.2021^,6.22,"Oxford/AstraZeneca, Sinovac"
:ru: Russland ^20.03.2021^,5.69,"EpiVacCorona, Sputnik V"
:np: Nepal ^19.03.2021^,5.49,Oxford/AstraZeneca
:lv: Lettland ^19.03.2021^,5.42,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bg: Bulgarien ^20.03.2021^,5.28,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cr: Costa Rica ^15.03.2021^,4.87,Pfizer/BioNTech
:cn: Volksrepublik China ^20.03.2021^,4.86,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:az: Aserbaidschan ^14.03.2021^,4.47,Sinovac
:mx: Mexiko ^20.03.2021^,4.23,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:lk: Sri Lanka ^19.03.2021^,3.85,Oxford/AstraZeneca
:bz: Belize ^19.03.2021^,3.77,Oxford/AstraZeneca
:in: Indien ^20.03.2021^,3.23,"Covaxin, Oxford/AstraZeneca"
:bd: Bangladesch ^20.03.2021^,2.89,Oxford/AstraZeneca
:id: Indonesien ^20.03.2021^,2.86,Sinovac
:rw: Ruanda ^19.03.2021^,2.54,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:jo: Jordanien ^17.03.2021^,2.37,"Pfizer/BioNTech, Sinopharm/Beijing"
:co: Kolumbien ^20.03.2021^,2.22,"Pfizer/BioNTech, Sinovac"
:om: Oman ^17.03.2021^,2.15,"Oxford/AstraZeneca, Pfizer/BioNTech"
:sr: Suriname ^20.03.2021^,2.02,Oxford/AstraZeneca
:lb: Libanon ^20.03.2021^,1.98,Pfizer/BioNTech
:gy: Guyana ^19.03.2021^,1.97,Oxford/AstraZeneca
:pe: Peru ^18.03.2021^,1.89,Sinopharm/Beijing
:bo: Bolivien ^19.03.2021^,1.41,Sputnik V
:gh: Ghana ^18.03.2021^,1.35,Oxford/AstraZeneca
":kr: Korea, Süd ^20.03.2021^",1.32,"Oxford/AstraZeneca, Pfizer/BioNTech"
:my: Malaysia ^19.03.2021^,1.23,"Pfizer/BioNTech, Sinovac"
:me: Montenegro ^20.03.2021^,1.16,"Sinopharm/Beijing, Sputnik V"
:al: Albanien ^17.03.2021^,1.16,Pfizer/BioNTech
:kh: Kambodscha ^15.03.2021^,1.02,Sinopharm/Beijing
:au: Australien ^20.03.2021^,1.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
:sn: Senegal ^19.03.2021^,0.9,Sinopharm/Beijing
:ec: Ecuador ^15.03.2021^,0.8,Pfizer/BioNTech
:mm: Myanmar ^05.02.2021^,0.7,Oxford/AstraZeneca
:sv: El Salvador ^18.03.2021^,0.64,Oxford/AstraZeneca
:kz: Kasachstan ^18.03.2021^,0.59,Sputnik V
:nz: Neuseeland ^17.03.2021^,0.56,Pfizer/BioNTech
:la: Laos ^17.03.2021^,0.56,"Sinopharm/Beijing, Sputnik V"
:jm: Jamaika ^16.03.2021^,0.54,Oxford/AstraZeneca
:gq: Äquatorialguinea ^16.03.2021^,0.47,Sinopharm/Beijing
:md: Moldau ^19.03.2021^,0.46,Oxford/AstraZeneca
:jp: Japan ^19.03.2021^,0.46,Pfizer/BioNTech
:hn: Honduras ^19.03.2021^,0.38,"Moderna, Oxford/AstraZeneca"
:gt: Guatemala ^19.03.2021^,0.37,Moderna
:by: Belarus ^12.03.2021^,0.32,Sputnik V
:za: Südafrika ^19.03.2021^,0.31,Johnson&Johnson
:mu: Mauritius ^17.02.2021^,0.3,Oxford/AstraZeneca
:zw: Simbabwe ^20.03.2021^,0.28,Sinopharm/Beijing
:mk: Nordmazedonien ^16.03.2021^,0.25,Pfizer/BioNTech
:ua: Ukraine ^20.03.2021^,0.25,Oxford/AstraZeneca
:ph: Philippinen ^18.03.2021^,0.22,Sinovac
:py: Paraguay ^19.03.2021^,0.21,Sputnik V
:gn: Guinea ^19.03.2021^,0.19,Sputnik V
:dz: Algerien ^19.02.2021^,0.17,Sputnik V
:pk: Pakistan ^14.03.2021^,0.16,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:mz: Mosambik ^13.03.2021^,0.15,Sinopharm/Beijing
:ao: Angola ^18.03.2021^,0.15,Oxford/AstraZeneca
:af: Afghanistan ^16.03.2021^,0.14,Oxford/AstraZeneca
:ci: Elfenbeinküste ^19.03.2021^,0.09,Oxford/AstraZeneca
:th: Thailand ^13.03.2021^,0.08,"Oxford/AstraZeneca, Sinovac"
:mw: Malawi ^19.03.2021^,0.08,Oxford/AstraZeneca
:tt: Trinidad und Tobago ^27.02.2021^,0.07,Oxford/AstraZeneca
:tn: Tunesien ^19.03.2021^,0.06,Sputnik V
:ke: Kenia ^17.03.2021^,0.04,Oxford/AstraZeneca
:ve: Venezuela ^04.03.2021^,0.04,Sputnik V
:ug: Uganda ^18.03.2021^,0.03,Oxford/AstraZeneca
:bs: Bahamas ^17.03.2021^,0.03,Oxford/AstraZeneca
:vn: Vietnam ^19.03.2021^,0.03,Oxford/AstraZeneca
:ir: Iran ^17.02.2021^,0.01,Sputnik V
:eg: Ägypten ^30.01.2021^,0.0,Sinopharm/Beijing
:ng: Nigeria ^15.03.2021^,0.0,Oxford/AstraZeneca
