Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:py: Paraguay ^24.06.2021^,8.63,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
:bw: Botswana ^18.06.2021^,8.54,Oxford/AstraZeneca
:ge: Georgien ^25.06.2021^,8.51,Oxford/AstraZeneca
:jm: Jamaika ^25.06.2021^,8.44,Oxford/AstraZeneca
:uz: Usbekistan ^15.06.2021^,8.05,"Oxford/AstraZeneca, RBD-Dimer, Sputnik V"
:zw: Simbabwe ^24.06.2021^,8.03,Sinopharm/Beijing
:hn: Honduras ^24.06.2021^,6.86,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Sputnik V"
:bd: Bangladesch ^24.06.2021^,6.13,"BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech"
:pk: Pakistan ^23.06.2021^,6.1,"CanSino, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
:ir: Iran ^21.06.2021^,5.92,"BBIBP-CorV, Covaxin, Oxford/AstraZeneca, Sputnik V"
:dz: Algerien ^06.06.2021^,5.7,"Oxford/AstraZeneca, Sputnik V"
:ua: Ukraine ^26.06.2021^,5.64,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mm: Myanmar ^13.05.2021^,5.5,Oxford/AstraZeneca
:na: Namibia ^25.06.2021^,5.47,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ly: Libyen ^23.06.2021^,5.39,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:ve: Venezuela ^25.06.2021^,5.16,"BBIBP-CorV, Sputnik V"
:gt: Guatemala ^25.06.2021^,5.12,"Moderna, Oxford/AstraZeneca"
:za: Südafrika ^26.06.2021^,4.52,"Johnson&Johnson, Pfizer/BioNTech"
:rw: Ruanda ^06.06.2021^,4.47,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ao: Angola ^24.06.2021^,4.36,Oxford/AstraZeneca
:tg: Togo ^10.06.2021^,4.19,Oxford/AstraZeneca
:sz: Eswatini ^26.06.2021^,4.1,Oxford/AstraZeneca
:gn: Guinea ^23.06.2021^,4.04,Sputnik V
:eg: Ägypten ^23.06.2021^,4.04,"BBIBP-CorV, Oxford/AstraZeneca, Sinovac, Sputnik V"
:gh: Ghana ^20.06.2021^,3.97,"Oxford/AstraZeneca, Sputnik V"
:sn: Senegal ^15.06.2021^,3.78,"BBIBP-CorV, Oxford/AstraZeneca"
:vn: Vietnam ^26.06.2021^,3.39,Oxford/AstraZeneca
:mr: Mauretanien ^23.06.2021^,3.06,"BBIBP-CorV, Oxford/AstraZeneca"
:ci: Elfenbeinküste ^25.06.2021^,2.81,Oxford/AstraZeneca
:dj: Dschibuti ^23.06.2021^,2.71,"BBIBP-CorV, Oxford/AstraZeneca, Sinovac, Sputnik V"
:kg: Kirgisistan ^23.06.2021^,2.66,"Sinopharm/Beijing, Sputnik V"
:ni: Nicaragua ^21.05.2021^,2.53,"Oxford/AstraZeneca, Sputnik V"
:sb: Salomonen ^08.06.2021^,2.47,Oxford/AstraZeneca
:vu: Vanuatu ^21.06.2021^,2.43,Oxford/AstraZeneca
:ke: Kenia ^24.06.2021^,2.27,"Oxford/AstraZeneca, Sputnik V"
:mw: Malawi ^25.06.2021^,2.24,Oxford/AstraZeneca
:ga: Gabun ^23.06.2021^,2.22,BBIBP-CorV
:iq: Irak ^20.06.2021^,2.0,"BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:af: Afghanistan ^22.06.2021^,1.97,"BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech"
:am: Armenien ^14.06.2021^,1.87,"Oxford/AstraZeneca, Sinovac, Sputnik V"
":cg: Kongo, Republik ^23.06.2021^",1.86,"BBIBP-CorV, Moderna, Oxford/AstraZeneca, Sputnik V"
:ug: Uganda ^23.06.2021^,1.84,Oxford/AstraZeneca
:et: Äthiopien ^26.06.2021^,1.73,Oxford/AstraZeneca
:ls: Lesotho ^21.05.2021^,1.72,Oxford/AstraZeneca
:gm: Gambia ^23.06.2021^,1.7,"BBIBP-CorV, Oxford/AstraZeneca"
:cf: Zentral­afrikanische Republik ^23.06.2021^,1.62,"Covaxin, Oxford/AstraZeneca"
:lr: Liberia ^24.06.2021^,1.52,Oxford/AstraZeneca
:ng: Nigeria ^24.06.2021^,1.51,Oxford/AstraZeneca
:sd: Sudan ^20.06.2021^,1.44,"BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:mz: Mosambik ^24.06.2021^,1.4,"BBIBP-CorV, Oxford/AstraZeneca"
:tj: Tadschikistan ^20.06.2021^,1.38,Oxford/AstraZeneca
:sl: Sierra Leone ^20.06.2021^,1.22,"BBIBP-CorV, Oxford/AstraZeneca"
:so: Somalia ^23.06.2021^,1.2,"BBIBP-CorV, Oxford/AstraZeneca, Sinovac"
:ne: Niger ^24.06.2021^,1.06,"BBIBP-CorV, Oxford/AstraZeneca"
:gw: Guinea-Bissau ^08.06.2021^,0.95,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ml: Mali ^24.06.2021^,0.89,Oxford/AstraZeneca
:ye: Jemen ^20.06.2021^,0.84,Oxford/AstraZeneca
:zm: Sambia ^26.06.2021^,0.82,"Oxford/AstraZeneca, Sinopharm/Beijing"
:mg: Madagaskar ^24.06.2021^,0.71,Oxford/AstraZeneca
:tm: Turkmenistan ^04.04.2021^,0.7,"EpiVacCorona, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:sy: Syrien ^21.06.2021^,0.62,"BBIBP-CorV, Oxford/AstraZeneca, Sputnik V"
:pg: Papua-Neuguinea ^07.06.2021^,0.43,"Oxford/AstraZeneca, Sinopharm/Beijing"
:cm: Kamerun ^24.06.2021^,0.39,"BBIBP-CorV, Oxford/AstraZeneca"
:ss: Südsudan ^24.06.2021^,0.29,Oxford/AstraZeneca
:bj: Benin ^08.06.2021^,0.22,"Oxford/AstraZeneca, Sinovac"
:bf: Burkina Faso ^14.06.2021^,0.09,Oxford/AstraZeneca
":cd: Kongo, Demokratische Republik ^24.06.2021^",0.06,Oxford/AstraZeneca
:td: Tschad ^23.06.2021^,0.05,BBIBP-CorV
:dk: Dänemark ^25.06.2021^,,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:hu: Ungarn ^24.06.2021^,,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
