Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:sa: Saudi-Arabien ^03.05.2021^,28.03,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ro: Rumänien ^02.05.2021^,27.77,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:tr: Türkei ^03.05.2021^,27.62,"Pfizer/BioNTech, Sinovac"
:cy: Zypern ^23.04.2021^,26.97,Pfizer/BioNTech
:bb: Barbados ^01.05.2021^,25.96,Oxford/AstraZeneca
:ma: Marokko ^03.05.2021^,25.44,"Oxford/AstraZeneca, Sinopharm/Beijing"
:kw: Kuwait ^25.04.2021^,23.42,Pfizer/BioNTech
:hr: Kroatien ^03.05.2021^,22.45,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kn: St. Kitts und Nevis ^21.04.2021^,22.27,Oxford/AstraZeneca
:br: Brasilien ^03.05.2021^,20.68,"Oxford/AstraZeneca, Sinovac"
:cn: Volksrepublik China ^03.05.2021^,19.45,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:do: Dominikanische Republik ^02.05.2021^,18.34,"Oxford/AstraZeneca, Sinovac"
:al: Albanien ^03.05.2021^,17.98,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:ar: Argentinien ^03.05.2021^,17.79,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:lv: Lettland ^03.05.2021^,17.07,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gy: Guyana ^26.04.2021^,16.12,Oxford/AstraZeneca
:cr: Costa Rica ^26.04.2021^,16.08,Pfizer/BioNTech
:pa: Panama ^03.05.2021^,16.06,"Oxford/AstraZeneca, Pfizer/BioNTech"
:az: Aserbaidschan ^02.05.2021^,14.96,Sinovac
:kh: Kambodscha ^03.05.2021^,14.77,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:mx: Mexiko ^03.05.2021^,14.33,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:sv: El Salvador ^30.04.2021^,14.12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ru: Russland ^03.05.2021^,13.78,"EpiVacCorona, Sputnik V"
:gd: Grenada ^29.04.2021^,13.68,Oxford/AstraZeneca
:lc: St. Lucia ^01.05.2021^,13.3,Oxford/AstraZeneca
:vc: St. Vincent und die Grenadinen ^01.05.2021^,13.09,Oxford/AstraZeneca
:bg: Bulgarien ^03.05.2021^,12.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:in: Indien ^03.05.2021^,11.31,"Covaxin, Oxford/AstraZeneca"
:bz: Belize ^28.04.2021^,10.59,Oxford/AstraZeneca
:co: Kolumbien ^02.05.2021^,10.26,"Pfizer/BioNTech, Sinovac"
:me: Montenegro ^03.05.2021^,10.16,"Sinopharm/Beijing, Sputnik V"
:mu: Mauritius ^24.03.2021^,9.23,Oxford/AstraZeneca
:jo: Jordanien ^29.04.2021^,9.02,"Pfizer/BioNTech, Sinopharm/Beijing"
:au: Australien ^03.05.2021^,8.87,"Oxford/AstraZeneca, Pfizer/BioNTech"
:kz: Kasachstan ^28.04.2021^,8.31,Sputnik V
:id: Indonesien ^02.05.2021^,7.38,"Oxford/AstraZeneca, Sinovac"
":kr: Korea, Süd ^03.05.2021^",7.28,"Oxford/AstraZeneca, Pfizer/BioNTech"
:bo: Bolivien ^01.05.2021^,7.27,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:np: Nepal ^28.04.2021^,7.18,"Oxford/AstraZeneca, Sinopharm/Beijing"
:lb: Libanon ^03.05.2021^,6.94,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:sr: Suriname ^01.05.2021^,6.81,Oxford/AstraZeneca
:bs: Bahamas ^27.04.2021^,6.53,Oxford/AstraZeneca
:nr: Nauru ^15.04.2021^,6.46,Oxford/AstraZeneca
:fj: Fidschi ^16.04.2021^,6.25,Oxford/AstraZeneca
:om: Oman ^28.04.2021^,6.18,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ec: Ecuador ^01.05.2021^,5.88,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:gq: Äquatorialguinea ^28.04.2021^,5.38,Sinopharm/Beijing
:bd: Bangladesch ^03.05.2021^,5.37,Oxford/AstraZeneca
:pe: Peru ^02.05.2021^,5.33,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:to: Tonga ^26.04.2021^,5.08,Oxford/AstraZeneca
:nz: Neuseeland ^27.04.2021^,4.82,Pfizer/BioNTech
:lk: Sri Lanka ^03.05.2021^,4.79,"Oxford/AstraZeneca, Sinopharm/Beijing"
:my: Malaysia ^03.05.2021^,4.64,"Pfizer/BioNTech, Sinovac"
:jm: Jamaika ^13.04.2021^,4.57,Oxford/AstraZeneca
:st: São Tomé und Príncipe ^29.03.2021^,4.44,Oxford/AstraZeneca
:ws: Samoa ^03.05.2021^,3.75,Oxford/AstraZeneca
:md: Moldau ^30.04.2021^,3.65,Oxford/AstraZeneca
:zw: Simbabwe ^02.05.2021^,3.53,Sinopharm/Beijing
:by: Belarus ^23.04.2021^,3.48,Sputnik V
:tn: Tunesien ^01.05.2021^,3.39,"Pfizer/BioNTech, Sinovac, Sputnik V"
:tt: Trinidad und Tobago ^03.05.2021^,3.2,Oxford/AstraZeneca
:sz: Eswatini ^25.04.2021^,3.01,Oxford/AstraZeneca
:mk: Nordmazedonien ^30.04.2021^,2.96,Pfizer/BioNTech
:jp: Japan ^29.04.2021^,2.76,Pfizer/BioNTech
:gh: Ghana ^30.04.2021^,2.73,Oxford/AstraZeneca
:rw: Ruanda ^02.05.2021^,2.7,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:la: Laos ^26.04.2021^,2.53,"Sinopharm/Beijing, Sputnik V"
:sn: Senegal ^01.05.2021^,2.47,Sinopharm/Beijing
:bn: Brunei ^23.04.2021^,2.45,Oxford/AstraZeneca
:th: Thailand ^03.05.2021^,2.15,"Oxford/AstraZeneca, Sinovac"
:bw: Botswana ^30.04.2021^,2.12,Oxford/AstraZeneca
:ni: Nicaragua ^24.04.2021^,2.04,"Oxford/AstraZeneca, Sputnik V"
:tg: Togo ^17.04.2021^,1.93,Oxford/AstraZeneca
:mm: Myanmar ^31.03.2021^,1.91,Oxford/AstraZeneca
:ph: Philippinen ^03.05.2021^,1.82,"Oxford/AstraZeneca, Sinovac"
:uz: Usbekistan ^27.04.2021^,1.79,Oxford/AstraZeneca
:ua: Ukraine ^03.05.2021^,1.73,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ke: Kenia ^28.04.2021^,1.59,"Oxford/AstraZeneca, Sputnik V"
:mw: Malawi ^30.04.2021^,1.55,Oxford/AstraZeneca
:py: Paraguay ^27.04.2021^,1.46,Sputnik V
:ao: Angola ^23.04.2021^,1.39,Oxford/AstraZeneca
:ir: Iran ^30.04.2021^,1.27,"Oxford/AstraZeneca, Sputnik V"
:ge: Georgien ^30.04.2021^,1.14,Oxford/AstraZeneca
:gn: Guinea ^30.04.2021^,1.09,Sputnik V
:dj: Dschibuti ^17.04.2021^,1.04,Oxford/AstraZeneca
:et: Äthiopien ^03.05.2021^,1.02,Oxford/AstraZeneca
:gt: Guatemala ^02.05.2021^,0.96,"Moderna, Oxford/AstraZeneca"
:pk: Pakistan ^28.04.2021^,0.95,"CanSino, Sinopharm/Beijing, Sinovac, Sputnik V"
:ve: Venezuela ^12.04.2021^,0.88,Sputnik V
:gm: Gambia ^24.04.2021^,0.87,Oxford/AstraZeneca
:na: Namibia ^28.04.2021^,0.79,"Oxford/AstraZeneca, Sinopharm/Beijing"
:sl: Sierra Leone ^01.05.2021^,0.77,Oxford/AstraZeneca
:ls: Lesotho ^17.04.2021^,0.75,Oxford/AstraZeneca
:so: Somalia ^17.04.2021^,0.74,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ug: Uganda ^01.05.2021^,0.74,Oxford/AstraZeneca
:iq: Irak ^23.04.2021^,0.74,"Oxford/AstraZeneca, Sinopharm/Beijing"
:sb: Salomonen ^27.04.2021^,0.71,Oxford/AstraZeneca
:eg: Ägypten ^18.04.2021^,0.64,"Oxford/AstraZeneca, Sinopharm/Beijing"
:af: Afghanistan ^22.04.2021^,0.62,Oxford/AstraZeneca
:ci: Elfenbeinküste ^02.05.2021^,0.62,Oxford/AstraZeneca
:ng: Nigeria ^02.05.2021^,0.6,Oxford/AstraZeneca
:hn: Honduras ^09.04.2021^,0.58,"Moderna, Oxford/AstraZeneca"
:za: Südafrika ^03.05.2021^,0.55,Johnson&Johnson
:vn: Vietnam ^29.04.2021^,0.52,Oxford/AstraZeneca
:kg: Kirgisistan ^28.04.2021^,0.43,"Sinopharm/Beijing, Sputnik V"
:ga: Gabun ^23.04.2021^,0.4,Sinopharm/Beijing
:cv: Kap Verde ^24.03.2021^,0.39,Oxford/AstraZeneca
:sd: Sudan ^23.04.2021^,0.32,Oxford/AstraZeneca
":cg: Kongo, Republik ^14.04.2021^",0.26,"Sinopharm/Beijing, Sputnik V"
:ml: Mali ^25.04.2021^,0.25,Oxford/AstraZeneca
:zm: Sambia ^03.05.2021^,0.25,Oxford/AstraZeneca
:tl: Osttimor ^14.04.2021^,0.2,Oxford/AstraZeneca
:mz: Mosambik ^23.03.2021^,0.18,Sinopharm/Beijing
:dz: Algerien ^19.02.2021^,0.17,Sputnik V
:mr: Mauretanien ^18.04.2021^,0.15,Sinopharm/Beijing
:pg: Papua-Neuguinea ^25.04.2021^,0.03,Oxford/AstraZeneca
:am: Armenien ^31.03.2021^,0.02,Sputnik V
:ne: Niger ^17.04.2021^,0.01,Sinopharm/Beijing
:sy: Syrien ^08.04.2021^,0.01,Sputnik V
:ss: Südsudan ^15.04.2021^,0.01,Oxford/AstraZeneca
:ly: Libyen ^17.04.2021^,0.01,"Oxford/AstraZeneca, Sinovac, Sputnik V"
":cd: Kongo, Demokratische Republik ^25.04.2021^",0.0,Oxford/AstraZeneca
:cm: Kamerun ^12.04.2021^,0.0,Sinopharm/Beijing
:ba: Bosnien und Herzegowina ^26.04.2021^,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
