Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:do: Dominikanische Republik ^02.08.2021^,94.08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:pl: Polen ^02.08.2021^,91.21,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cu: Kuba ^01.08.2021^,88.83,"Abdala, Soberana02"
:tr: Türkei ^03.08.2021^,87.89,"Pfizer/BioNTech, Sinovac"
:ee: Estland ^02.08.2021^,86.13,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:si: Slowenien ^03.08.2021^,83.78,"Oxford/AstraZeneca, Pfizer/BioNTech"
:kn: St. Kitts und Nevis ^31.07.2021^,82.04,Oxford/AstraZeneca
:rs: Serbien ^03.08.2021^,81.53,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:sa: Saudi-Arabien ^03.08.2021^,81.17,"Oxford/AstraZeneca, Pfizer/BioNTech"
:sk: Slowakei ^02.08.2021^,77.81,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kh: Kambodscha ^03.08.2021^,75.63,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:hr: Kroatien ^02.08.2021^,75.3,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lv: Lettland ^03.08.2021^,72.43,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ar: Argentinien ^03.08.2021^,72.34,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:jp: Japan ^03.08.2021^,71.77,"Moderna, Pfizer/BioNTech"
:ag: Antigua und Barbuda ^29.07.2021^,70.31,Oxford/AstraZeneca
:fj: Fidschi ^02.08.2021^,70.15,Oxford/AstraZeneca
:sv: El Salvador ^03.08.2021^,69.1,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:my: Malaysia ^03.08.2021^,68.44,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:cr: Costa Rica ^26.07.2021^,67.22,"Oxford/AstraZeneca, Pfizer/BioNTech"
:br: Brasilien ^02.08.2021^,67.07,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ma: Marokko ^03.08.2021^,67.06,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ec: Ecuador ^02.08.2021^,66.5,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:pa: Panama ^02.08.2021^,64.97,"Oxford/AstraZeneca, Pfizer/BioNTech"
:bb: Barbados ^02.08.2021^,61.41,Oxford/AstraZeneca
:lk: Sri Lanka ^03.08.2021^,59.58,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:dm: Dominica ^30.07.2021^,56.19,"Oxford/AstraZeneca, Sinopharm/Beijing"
:kw: Kuwait ^03.07.2021^,55.62,Pfizer/BioNTech
:co: Kolumbien ^02.08.2021^,55.33,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:me: Montenegro ^03.08.2021^,53.48,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:mx: Mexiko ^02.08.2021^,52.81,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:jo: Jordanien ^01.08.2021^,51.6,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
":kr: Korea, Süd ^03.08.2021^",51.36,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:az: Aserbaidschan ^03.08.2021^,50.49,"Oxford/AstraZeneca, Sinovac, Sputnik V"
:kz: Kasachstan ^03.08.2021^,50.18,"QazVac, Sinopharm/HayatVax, Sputnik V"
:gy: Guyana ^29.07.2021^,49.5,"Oxford/AstraZeneca, Sputnik V"
:au: Australien ^03.08.2021^,49.39,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ro: Rumänien ^02.08.2021^,49.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ws: Samoa ^02.08.2021^,46.58,Oxford/AstraZeneca
:bz: Belize ^30.07.2021^,46.17,"Oxford/AstraZeneca, Sinopharm/Beijing"
:to: Tonga ^02.08.2021^,44.99,Oxford/AstraZeneca
:mk: Nordmazedonien ^31.07.2021^,43.42,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
:ru: Russland ^03.08.2021^,43.24,"EpiVacCorona, Sputnik V"
:sr: Suriname ^03.08.2021^,42.75,Oxford/AstraZeneca
:tt: Trinidad und Tobago ^03.08.2021^,42.42,"Oxford/AstraZeneca, Sinopharm/Beijing"
:al: Albanien ^02.08.2021^,42.14,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:nz: Neuseeland ^03.08.2021^,41.91,Pfizer/BioNTech
:pe: Peru ^02.08.2021^,40.9,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:tv: Tuvalu ^15.06.2021^,40.47,Oxford/AstraZeneca
:bo: Bolivien ^03.08.2021^,39.67,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:bn: Brunei ^02.08.2021^,38.64,"Oxford/AstraZeneca, Sinopharm/Beijing"
:om: Oman ^25.07.2021^,36.96,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:in: Indien ^01.08.2021^,34.22,"Covaxin, Oxford/AstraZeneca, Sputnik V"
:gd: Grenada ^30.07.2021^,33.5,Oxford/AstraZeneca
:cv: Kap Verde ^03.08.2021^,33.03,"Oxford/AstraZeneca, Pfizer/BioNTech"
:lc: St. Lucia ^31.07.2021^,31.08,Oxford/AstraZeneca
:py: Paraguay ^25.07.2021^,29.78,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
:bg: Bulgarien ^03.08.2021^,29.52,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lb: Libanon ^03.08.2021^,29.47,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:tl: Osttimor ^27.07.2021^,27.55,"Oxford/AstraZeneca, Sinovac"
:bs: Bahamas ^30.07.2021^,26.58,Oxford/AstraZeneca
:md: Moldau ^03.08.2021^,26.31,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:th: Thailand ^02.08.2021^,26.07,"Oxford/AstraZeneca, Sinovac"
:la: Laos ^25.07.2021^,26.05,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
:id: Indonesien ^03.08.2021^,25.42,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:by: Belarus ^25.07.2021^,23.23,"Sinopharm/Beijing, Sputnik V"
:vc: St. Vincent und die Grenadinen ^30.07.2021^,23.11,Oxford/AstraZeneca
:tn: Tunesien ^26.07.2021^,22.54,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:gq: Äquatorialguinea ^29.07.2021^,21.83,Sinopharm/Beijing
:np: Nepal ^03.08.2021^,21.48,"Oxford/AstraZeneca, Sinopharm/Beijing"
:st: São Tomé und Príncipe ^03.08.2021^,20.07,Oxford/AstraZeneca
:ph: Philippinen ^03.08.2021^,19.36,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:hn: Honduras ^30.07.2021^,19.31,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:km: Komoren ^03.08.2021^,18.68,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:ba: Bosnien und Herzegowina ^21.07.2021^,18.64,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:uz: Usbekistan ^20.07.2021^,17.34,"Oxford/AstraZeneca, RBD-Dimer, Sputnik V"
:zw: Simbabwe ^02.08.2021^,16.64,"Sinopharm/Beijing, Sinovac, Sputnik V"
:bw: Botswana ^26.07.2021^,14.99,Oxford/AstraZeneca
:pk: Pakistan ^03.08.2021^,14.97,"CanSino, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
:ir: Iran ^02.08.2021^,14.75,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:ve: Venezuela ^12.07.2021^,14.07,"Sinopharm/Beijing, Sputnik V"
:ua: Ukraine ^03.08.2021^,13.52,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:za: Südafrika ^03.08.2021^,13.46,"Johnson&Johnson, Pfizer/BioNTech"
:gt: Guatemala ^02.08.2021^,12.76,"Moderna, Oxford/AstraZeneca"
:ge: Georgien ^01.08.2021^,12.7,Oxford/AstraZeneca
:jm: Jamaika ^23.07.2021^,10.16,Oxford/AstraZeneca
:kg: Kirgisistan ^03.08.2021^,9.53,"Sinopharm/Beijing, Sputnik V"
:bd: Bangladesch ^03.08.2021^,8.36,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:na: Namibia ^30.07.2021^,8.32,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ly: Libyen ^28.07.2021^,7.96,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:vu: Vanuatu ^27.07.2021^,7.81,Oxford/AstraZeneca
:dz: Algerien ^29.07.2021^,7.8,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
:vn: Vietnam ^03.08.2021^,7.49,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:sn: Senegal ^03.08.2021^,7.19,"Oxford/AstraZeneca, Sinopharm/Beijing"
:gn: Guinea ^01.08.2021^,6.89,Sputnik V
:sz: Eswatini ^03.08.2021^,6.59,Oxford/AstraZeneca
:rw: Ruanda ^03.08.2021^,6.59,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mm: Myanmar ^01.07.2021^,6.43,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ni: Nicaragua ^16.07.2021^,6.27,"Oxford/AstraZeneca, Sputnik V"
:sb: Salomonen ^02.08.2021^,5.88,Oxford/AstraZeneca
:am: Armenien ^01.08.2021^,5.8,"Oxford/AstraZeneca, Sinovac, Sputnik V"
:tg: Togo ^03.08.2021^,5.73,Oxford/AstraZeneca
:eg: Ägypten ^01.08.2021^,5.44,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
:tj: Tadschikistan ^25.07.2021^,5.16,"Oxford/AstraZeneca, Sinovac"
:ao: Angola ^03.08.2021^,5.11,Oxford/AstraZeneca
:mr: Mauretanien ^03.08.2021^,4.72,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ga: Gabun ^03.08.2021^,4.5,Sinopharm/Beijing
:gh: Ghana ^19.07.2021^,4.09,"Oxford/AstraZeneca, Sputnik V"
:ci: Elfenbeinküste ^02.08.2021^,3.88,Oxford/AstraZeneca
:af: Afghanistan ^01.08.2021^,3.7,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
":cg: Kongo, Republik ^29.07.2021^",3.6,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:ls: Lesotho ^26.07.2021^,3.41,Oxford/AstraZeneca
:ke: Kenia ^03.08.2021^,3.22,"Oxford/AstraZeneca, Sputnik V"
:mw: Malawi ^03.08.2021^,3.13,Oxford/AstraZeneca
:sl: Sierra Leone ^05.07.2021^,2.83,"Oxford/AstraZeneca, Sinopharm/Beijing"
:dj: Dschibuti ^23.06.2021^,2.71,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
:iq: Irak ^05.07.2021^,2.7,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ug: Uganda ^03.08.2021^,2.52,Oxford/AstraZeneca
:zm: Sambia ^03.08.2021^,2.42,"Oxford/AstraZeneca, Sinopharm/Beijing"
:mz: Mosambik ^03.08.2021^,2.29,"Oxford/AstraZeneca, Sinopharm/Beijing"
:cf: Zentral­afrikanische Republik ^03.08.2021^,1.96,"Covaxin, Oxford/AstraZeneca"
:et: Äthiopien ^02.08.2021^,1.93,Oxford/AstraZeneca
:ng: Nigeria ^12.07.2021^,1.91,Oxford/AstraZeneca
:lr: Liberia ^12.07.2021^,1.89,Oxford/AstraZeneca
:sd: Sudan ^01.08.2021^,1.87,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:gm: Gambia ^15.07.2021^,1.8,"Oxford/AstraZeneca, Sinopharm/Beijing"
:so: Somalia ^02.08.2021^,1.76,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:ne: Niger ^05.07.2021^,1.75,"Oxford/AstraZeneca, Sinopharm/Beijing"
:cm: Kamerun ^03.08.2021^,1.32,"Oxford/AstraZeneca, Sinopharm/Beijing"
:gw: Guinea-Bissau ^19.07.2021^,1.28,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ye: Jemen ^27.07.2021^,1.04,Oxford/AstraZeneca
:ml: Mali ^03.08.2021^,1.02,Oxford/AstraZeneca
:pg: Papua-Neuguinea ^25.07.2021^,0.99,"Oxford/AstraZeneca, Sinopharm/Beijing"
:sy: Syrien ^09.07.2021^,0.75,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:mg: Madagaskar ^28.06.2021^,0.71,Oxford/AstraZeneca
:tm: Turkmenistan ^04.04.2021^,0.7,"EpiVacCorona, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:bj: Benin ^03.08.2021^,0.58,"Oxford/AstraZeneca, Sinovac"
:ss: Südsudan ^19.07.2021^,0.51,Oxford/AstraZeneca
:td: Tschad ^29.07.2021^,0.18,Sinopharm/Beijing
:bf: Burkina Faso ^24.07.2021^,0.18,Oxford/AstraZeneca
":cd: Kongo, Demokratische Republik ^03.08.2021^",0.1,Oxford/AstraZeneca
:ht: Haiti ^02.08.2021^,0.07,"Johnson&Johnson, Oxford/AstraZeneca"
:hu: Ungarn ^02.08.2021^,,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
