Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:ar: Argentinien ^12.02.2021^,1.31,Sputnik V
:sa: Saudi-Arabien ^11.02.2021^,1.28,Pfizer/BioNTech
:bg: Bulgarien ^12.02.2021^,1.07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lk: Sri Lanka ^10.02.2021^,0.83,Oxford/AstraZeneca
:kw: Kuwait ^26.01.2021^,0.82,Pfizer/BioNTech
:in: Indien ^12.02.2021^,0.58,"Covaxin, Oxford/AstraZeneca"
:mx: Mexiko ^12.02.2021^,0.56,Pfizer/BioNTech
:np: Nepal ^04.02.2021^,0.54,Oxford/AstraZeneca
:id: Indonesien ^11.02.2021^,0.5,Sinovac
:pa: Panama ^11.02.2021^,0.29,Pfizer/BioNTech
:bd: Bangladesch ^10.02.2021^,0.21,Oxford/AstraZeneca
:mm: Myanmar ^02.02.2021^,0.19,Oxford/AstraZeneca
:pe: Peru ^12.02.2021^,0.17,Sinopharm/Beijing
:bo: Bolivien ^11.02.2021^,0.09,Sputnik V
:ec: Ecuador ^04.02.2021^,0.04,Pfizer/BioNTech
:al: Albanien ^09.02.2021^,0.04,Pfizer/BioNTech
:mu: Mauritius ^01.02.2021^,0.02,Oxford/AstraZeneca
:ir: Iran ^09.02.2021^,0.0,Sputnik V
:dz: Algerien ^30.01.2021^,0.0,Sputnik V
:eg: Ägypten ^30.01.2021^,0.0,Sinopharm/Beijing
