Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:bd: Bangladesch ^25.03.2021^,3.12,Oxford/AstraZeneca
:co: Kolumbien ^25.03.2021^,2.9,"Pfizer/BioNTech, Sinovac"
:rw: Ruanda ^25.03.2021^,2.69,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lb: Libanon ^26.03.2021^,2.64,Pfizer/BioNTech
:om: Oman ^24.03.2021^,2.53,"Oxford/AstraZeneca, Pfizer/BioNTech"
:me: Montenegro ^26.03.2021^,2.35,"Sinopharm/Beijing, Sputnik V"
:pe: Peru ^25.03.2021^,2.34,Sinopharm/Beijing
:al: Albanien ^26.03.2021^,2.16,Pfizer/BioNTech
:bo: Bolivien ^25.03.2021^,2.04,Sputnik V
:gy: Guyana ^19.03.2021^,1.97,Oxford/AstraZeneca
:au: Australien ^26.03.2021^,1.8,"Oxford/AstraZeneca, Pfizer/BioNTech"
:kh: Kambodscha ^24.03.2021^,1.77,Sinopharm/Beijing
:my: Malaysia ^25.03.2021^,1.66,"Pfizer/BioNTech, Sinovac"
":kr: Korea, Süd ^26.03.2021^",1.56,"Oxford/AstraZeneca, Pfizer/BioNTech"
:gh: Ghana ^18.03.2021^,1.35,Oxford/AstraZeneca
:sn: Senegal ^26.03.2021^,1.35,Sinopharm/Beijing
:ec: Ecuador ^24.03.2021^,1.08,Pfizer/BioNTech
:nz: Neuseeland ^24.03.2021^,0.86,Pfizer/BioNTech
:sv: El Salvador ^21.03.2021^,0.76,Oxford/AstraZeneca
:md: Moldau ^26.03.2021^,0.76,Oxford/AstraZeneca
:mm: Myanmar ^05.02.2021^,0.7,Oxford/AstraZeneca
:jp: Japan ^26.03.2021^,0.65,Pfizer/BioNTech
:kz: Kasachstan ^18.03.2021^,0.59,Sputnik V
:la: Laos ^17.03.2021^,0.56,"Sinopharm/Beijing, Sputnik V"
:jm: Jamaika ^16.03.2021^,0.54,Oxford/AstraZeneca
:tg: Togo ^24.03.2021^,0.51,Oxford/AstraZeneca
:gt: Guatemala ^25.03.2021^,0.5,Moderna
:gq: Äquatorialguinea ^16.03.2021^,0.47,Sinopharm/Beijing
:mw: Malawi ^26.03.2021^,0.47,Oxford/AstraZeneca
:ph: Philippinen ^24.03.2021^,0.46,"Oxford/AstraZeneca, Sinovac"
:ua: Ukraine ^25.03.2021^,0.44,Oxford/AstraZeneca
:hn: Honduras ^21.03.2021^,0.43,"Moderna, Oxford/AstraZeneca"
:zw: Simbabwe ^26.03.2021^,0.41,Sinopharm/Beijing
:py: Paraguay ^25.03.2021^,0.4,Sputnik V
:za: Südafrika ^26.03.2021^,0.39,Johnson&Johnson
:by: Belarus ^12.03.2021^,0.32,Sputnik V
:mu: Mauritius ^17.02.2021^,0.3,Oxford/AstraZeneca
:tn: Tunesien ^25.03.2021^,0.27,"Pfizer/BioNTech, Sputnik V"
:ao: Angola ^24.03.2021^,0.26,Oxford/AstraZeneca
:mk: Nordmazedonien ^16.03.2021^,0.25,Pfizer/BioNTech
:gn: Guinea ^19.03.2021^,0.19,Sputnik V
:dz: Algerien ^19.02.2021^,0.17,Sputnik V
:pk: Pakistan ^14.03.2021^,0.16,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:mz: Mosambik ^13.03.2021^,0.15,Sinopharm/Beijing
:th: Thailand ^24.03.2021^,0.15,"Oxford/AstraZeneca, Sinovac"
:ir: Iran ^19.03.2021^,0.15,Sputnik V
:af: Afghanistan ^16.03.2021^,0.14,Oxford/AstraZeneca
:ng: Nigeria ^24.03.2021^,0.13,Oxford/AstraZeneca
:sl: Sierra Leone ^25.03.2021^,0.13,Oxford/AstraZeneca
:ke: Kenia ^24.03.2021^,0.12,Oxford/AstraZeneca
:ci: Elfenbeinküste ^26.03.2021^,0.12,Oxford/AstraZeneca
:ug: Uganda ^24.03.2021^,0.1,Oxford/AstraZeneca
:tt: Trinidad und Tobago ^27.02.2021^,0.07,Oxford/AstraZeneca
:vn: Vietnam ^26.03.2021^,0.05,Oxford/AstraZeneca
:ve: Venezuela ^04.03.2021^,0.04,Sputnik V
:bs: Bahamas ^17.03.2021^,0.03,Oxford/AstraZeneca
:na: Namibia ^25.03.2021^,0.01,Sinopharm/Beijing
:eg: Ägypten ^30.01.2021^,0.0,Sinopharm/Beijing
:kw: Kuwait ^22.03.2021^,,Pfizer/BioNTech
