Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:gt: Guatemala ^28.04.2021^,0.94,"Moderna, Oxford/AstraZeneca"
:ni: Nicaragua ^14.04.2021^,0.93,"Oxford/AstraZeneca, Sputnik V"
:ve: Venezuela ^12.04.2021^,0.88,Sputnik V
:gm: Gambia ^24.04.2021^,0.87,Oxford/AstraZeneca
:na: Namibia ^28.04.2021^,0.79,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ls: Lesotho ^17.04.2021^,0.75,Oxford/AstraZeneca
:so: Somalia ^17.04.2021^,0.74,"Oxford/AstraZeneca, Sinopharm/Beijing"
:sl: Sierra Leone ^27.04.2021^,0.74,Oxford/AstraZeneca
:iq: Irak ^23.04.2021^,0.74,"Oxford/AstraZeneca, Sinopharm/Beijing"
:sb: Salomonen ^27.04.2021^,0.71,Oxford/AstraZeneca
:ug: Uganda ^26.04.2021^,0.66,Oxford/AstraZeneca
:eg: Ägypten ^18.04.2021^,0.64,"Oxford/AstraZeneca, Sinopharm/Beijing"
:af: Afghanistan ^22.04.2021^,0.62,Oxford/AstraZeneca
:ng: Nigeria ^28.04.2021^,0.58,Oxford/AstraZeneca
:hn: Honduras ^09.04.2021^,0.58,"Moderna, Oxford/AstraZeneca"
:ci: Elfenbeinküste ^28.04.2021^,0.5,Oxford/AstraZeneca
:za: Südafrika ^28.04.2021^,0.5,Johnson&Johnson
:vn: Vietnam ^28.04.2021^,0.44,Oxford/AstraZeneca
:ga: Gabun ^23.04.2021^,0.4,Sinopharm/Beijing
:cv: Kap Verde ^24.03.2021^,0.39,Oxford/AstraZeneca
:et: Äthiopien ^08.04.2021^,0.37,Oxford/AstraZeneca
:sd: Sudan ^23.04.2021^,0.32,Oxford/AstraZeneca
":cg: Kongo, Republik ^14.04.2021^",0.26,"Sinopharm/Beijing, Sputnik V"
:ml: Mali ^25.04.2021^,0.25,Oxford/AstraZeneca
:tl: Osttimor ^14.04.2021^,0.2,Oxford/AstraZeneca
:mz: Mosambik ^23.03.2021^,0.18,Sinopharm/Beijing
:dz: Algerien ^19.02.2021^,0.17,Sputnik V
:mr: Mauretanien ^18.04.2021^,0.15,Sinopharm/Beijing
:zm: Sambia ^28.04.2021^,0.12,Oxford/AstraZeneca
:kg: Kirgisistan ^12.04.2021^,0.03,Sinopharm/Beijing
:pg: Papua-Neuguinea ^25.04.2021^,0.03,Oxford/AstraZeneca
:am: Armenien ^31.03.2021^,0.02,Sputnik V
:ly: Libyen ^17.04.2021^,0.01,"Oxford/AstraZeneca, Sinovac, Sputnik V"
:ss: Südsudan ^15.04.2021^,0.01,Oxford/AstraZeneca
:ne: Niger ^17.04.2021^,0.01,Sinopharm/Beijing
:sy: Syrien ^08.04.2021^,0.01,Sputnik V
:cm: Kamerun ^12.04.2021^,0.0,Sinopharm/Beijing
":cd: Kongo, Demokratische Republik ^25.04.2021^",0.0,Oxford/AstraZeneca
:ba: Bosnien und Herzegowina ^26.04.2021^,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:jo: Jordanien ^25.04.2021^,,"Pfizer/BioNTech, Sinopharm/Beijing"
