Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:az: Aserbaidschan ^06.02.2021^,0.64,"Oxford/AstraZeneca, Sputnik V"
:in: Indien ^14.02.2021^,0.6,"Covaxin, Oxford/AstraZeneca"
:mx: Mexiko ^13.02.2021^,0.56,Pfizer/BioNTech
:bd: Bangladesch ^14.02.2021^,0.55,Oxford/AstraZeneca
:id: Indonesien ^14.02.2021^,0.55,Sinovac
:np: Nepal ^04.02.2021^,0.54,Oxford/AstraZeneca
:pa: Panama ^11.02.2021^,0.29,Pfizer/BioNTech
:pe: Peru ^14.02.2021^,0.22,Sinopharm/Beijing
:mm: Myanmar ^02.02.2021^,0.19,Oxford/AstraZeneca
:bo: Bolivien ^11.02.2021^,0.09,Sputnik V
:ec: Ecuador ^04.02.2021^,0.04,Pfizer/BioNTech
:al: Albanien ^09.02.2021^,0.04,Pfizer/BioNTech
:mu: Mauritius ^01.02.2021^,0.02,Oxford/AstraZeneca
:pk: Pakistan ^10.02.2021^,0.01,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:kh: Kambodscha ^10.02.2021^,0.01,Sinopharm/Beijing
:eg: Ägypten ^30.01.2021^,0.0,Sinopharm/Beijing
:ir: Iran ^09.02.2021^,0.0,Sputnik V
:dz: Algerien ^30.01.2021^,0.0,Sputnik V
