Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:lv: Lettland ^05.03.2021^,4.29,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kw: Kuwait ^15.02.2021^,4.1,Pfizer/BioNTech
:bg: Bulgarien ^05.03.2021^,4.09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sm: San Marino ^04.03.2021^,4.08,Sputnik V
:cn: Volksrepublik China ^28.02.2021^,3.65,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:pa: Panama ^04.03.2021^,3.49,Pfizer/BioNTech
:sa: Saudi-Arabien ^05.03.2021^,3.4,"Oxford/AstraZeneca, Pfizer/BioNTech"
:az: Aserbaidschan ^03.03.2021^,3.33,"Oxford/AstraZeneca, Sputnik V"
:ad: Andorra ^26.02.2021^,3.27,Pfizer/BioNTech
:ar: Argentinien ^05.03.2021^,3.0,Sputnik V
:cr: Costa Rica ^01.03.2021^,2.94,Pfizer/BioNTech
:do: Dominikanische Republik ^05.03.2021^,2.8,Oxford/AstraZeneca
:lk: Sri Lanka ^02.03.2021^,2.59,Oxford/AstraZeneca
:bd: Bangladesch ^04.03.2021^,2.17,Oxford/AstraZeneca
:mx: Mexiko ^05.03.2021^,2.12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:uy: Uruguay ^05.03.2021^,2.03,Sinovac
:jo: Jordanien ^25.02.2021^,1.47,"Pfizer/BioNTech, Sinopharm/Beijing"
:in: Indien ^05.03.2021^,1.41,"Covaxin, Oxford/AstraZeneca"
:np: Nepal ^20.02.2021^,1.38,Oxford/AstraZeneca
:om: Oman ^23.02.2021^,1.32,"Oxford/AstraZeneca, Pfizer/BioNTech"
:id: Indonesien ^05.03.2021^,1.29,Sinovac
:pe: Peru ^04.03.2021^,1.03,Sinopharm/Beijing
:lb: Libanon ^05.03.2021^,0.89,Pfizer/BioNTech
":kr: Korea, Süd ^05.03.2021^",0.58,Oxford/AstraZeneca
:al: Albanien ^03.03.2021^,0.55,Pfizer/BioNTech
:co: Kolumbien ^05.03.2021^,0.47,Pfizer/BioNTech
:ec: Ecuador ^05.03.2021^,0.4,Pfizer/BioNTech
:my: Malaysia ^05.03.2021^,0.35,Sinovac
:me: Montenegro ^03.03.2021^,0.31,Sputnik V
:sn: Senegal ^04.03.2021^,0.31,Sinopharm/Beijing
:mu: Mauritius ^17.02.2021^,0.3,Oxford/AstraZeneca
:au: Australien ^05.03.2021^,0.28,Pfizer/BioNTech
:sv: El Salvador ^25.02.2021^,0.25,Oxford/AstraZeneca
:bz: Belize ^05.03.2021^,0.25,Oxford/AstraZeneca
:kh: Kambodscha ^03.03.2021^,0.24,Sinopharm/Beijing
:gy: Guyana ^22.02.2021^,0.24,Oxford/AstraZeneca
:by: Belarus ^18.02.2021^,0.22,Sputnik V
:zw: Simbabwe ^05.03.2021^,0.21,Sinopharm/Beijing
:nz: Neuseeland ^03.03.2021^,0.2,Pfizer/BioNTech
:mm: Myanmar ^02.02.2021^,0.19,Oxford/AstraZeneca
:dz: Algerien ^19.02.2021^,0.17,Sputnik V
:bo: Bolivien ^05.03.2021^,0.17,Sputnik V
:mn: Mongolei ^26.02.2021^,0.15,Oxford/AstraZeneca
:za: Südafrika ^28.02.2021^,0.12,Johnson&Johnson
:kz: Kasachstan ^24.02.2021^,0.12,Sputnik V
:ua: Ukraine ^05.03.2021^,0.04,Oxford/AstraZeneca
:jp: Japan ^05.03.2021^,0.04,Pfizer/BioNTech
:tt: Trinidad und Tobago ^22.02.2021^,0.03,Oxford/AstraZeneca
:hn: Honduras ^28.02.2021^,0.03,Moderna
:pk: Pakistan ^21.02.2021^,0.03,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:gt: Guatemala ^01.03.2021^,0.01,Sinovac
:th: Thailand ^02.03.2021^,0.01,Sinovac
:ir: Iran ^17.02.2021^,0.01,Sputnik V
:py: Paraguay ^25.02.2021^,0.01,Sputnik V
:eg: Ägypten ^30.01.2021^,0.0,Sinopharm/Beijing
:ph: Philippinen ^02.03.2021^,0.0,Sinovac
:ve: Venezuela ^22.02.2021^,0.0,Sputnik V
