Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:ma: Marokko ^14.04.2021^,23.56,"Oxford/AstraZeneca, Sinopharm/Beijing"
:fi: Finnland ^13.04.2021^,23.34,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:it: Italien ^14.04.2021^,23.04,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:si: Slowenien ^14.04.2021^,22.98,"Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^13.04.2021^,22.97,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bb: Barbados ^10.04.2021^,22.92,Oxford/AstraZeneca
:tr: Türkei ^14.04.2021^,22.85,"Pfizer/BioNTech, Sinovac"
:be: Belgien ^13.04.2021^,22.67,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lu: Luxemburg ^13.04.2021^,22.58,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fr: Frankreich ^13.04.2021^,22.52,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pt: Portugal ^14.04.2021^,22.52,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gr: Griechenland ^14.04.2021^,22.4,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:nl: Niederlande ^11.04.2021^,22.08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^13.04.2021^,22.03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sk: Slowakei ^13.04.2021^,21.98,Pfizer/BioNTech
:ie: Irland ^12.04.2021^,21.8,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:se: Schweden ^14.04.2021^,21.54,"Oxford/AstraZeneca, Pfizer/BioNTech"
:cz: Tschechien ^14.04.2021^,21.28,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pl: Polen ^13.04.2021^,21.06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^09.04.2021^,20.92,Pfizer/BioNTech
:ch: Schweiz ^11.04.2021^,20.89,"Moderna, Pfizer/BioNTech"
:ro: Rumänien ^13.04.2021^,19.95,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kn: St. Kitts und Nevis ^10.04.2021^,19.66,Oxford/AstraZeneca
:li: Liechtenstein ^11.04.2021^,19.44,"Moderna, Pfizer/BioNTech"
:mn: Mongolei ^13.04.2021^,19.13,Oxford/AstraZeneca
:sa: Saudi-Arabien ^14.04.2021^,18.91,"Oxford/AstraZeneca, Pfizer/BioNTech"
:br: Brasilien ^14.04.2021^,14.92,"Oxford/AstraZeneca, Sinovac"
:hr: Kroatien ^13.04.2021^,14.75,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kw: Kuwait ^29.03.2021^,14.16,Pfizer/BioNTech
:do: Dominikanische Republik ^14.04.2021^,13.92,"Oxford/AstraZeneca, Sinovac"
:ar: Argentinien ^14.04.2021^,12.73,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:lc: St. Lucia ^14.04.2021^,12.71,Oxford/AstraZeneca
:cn: Volksrepublik China ^14.04.2021^,12.45,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:az: Aserbaidschan ^14.04.2021^,12.26,Sinovac
:pa: Panama ^14.04.2021^,12.26,Pfizer/BioNTech
:cr: Costa Rica ^12.04.2021^,11.52,Pfizer/BioNTech
:vc: St. Vincent und die Grenadinen ^10.04.2021^,10.93,Oxford/AstraZeneca
:ru: Russland ^14.04.2021^,10.26,"EpiVacCorona, Sputnik V"
:lv: Lettland ^14.04.2021^,10.08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:al: Albanien ^13.04.2021^,9.77,"Pfizer/BioNTech, Sinovac"
:mx: Mexiko ^14.04.2021^,9.62,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:kh: Kambodscha ^14.04.2021^,8.86,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:gd: Grenada ^24.03.2021^,8.73,Oxford/AstraZeneca
:bg: Bulgarien ^14.04.2021^,8.71,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:in: Indien ^14.04.2021^,8.3,"Covaxin, Oxford/AstraZeneca"
:gy: Guyana ^11.04.2021^,7.65,Oxford/AstraZeneca
:bz: Belize ^13.04.2021^,7.53,Oxford/AstraZeneca
:me: Montenegro ^14.04.2021^,7.47,"Sinopharm/Beijing, Sputnik V"
:co: Kolumbien ^12.04.2021^,6.24,"Pfizer/BioNTech, Sinovac"
:id: Indonesien ^14.04.2021^,5.85,"Oxford/AstraZeneca, Sinovac"
:sr: Suriname ^13.04.2021^,5.73,Oxford/AstraZeneca
:sv: El Salvador ^14.04.2021^,5.57,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:np: Nepal ^19.03.2021^,5.49,Oxford/AstraZeneca
:jo: Jordanien ^07.04.2021^,5.14,"Pfizer/BioNTech, Sinopharm/Beijing"
:au: Australien ^14.04.2021^,5.08,"Oxford/AstraZeneca, Pfizer/BioNTech"
:st: São Tomé und Príncipe ^29.03.2021^,4.44,Oxford/AstraZeneca
:lb: Libanon ^14.04.2021^,4.34,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:lk: Sri Lanka ^11.04.2021^,4.32,Oxford/AstraZeneca
:bo: Bolivien ^13.04.2021^,3.99,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:om: Oman ^14.04.2021^,3.78,"Oxford/AstraZeneca, Pfizer/BioNTech"
:bd: Bangladesch ^12.04.2021^,3.75,Oxford/AstraZeneca
:pe: Peru ^13.04.2021^,3.38,"Pfizer/BioNTech, Sinopharm/Beijing"
:my: Malaysia ^13.04.2021^,3.24,"Pfizer/BioNTech, Sinovac"
:rw: Ruanda ^25.03.2021^,2.69,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
":kr: Korea, Süd ^14.04.2021^",2.63,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ec: Ecuador ^10.04.2021^,2.59,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:bs: Bahamas ^07.04.2021^,2.54,Oxford/AstraZeneca
:gh: Ghana ^12.04.2021^,2.39,Oxford/AstraZeneca
:kz: Kasachstan ^12.04.2021^,2.36,Sputnik V
:sn: Senegal ^14.04.2021^,2.21,Sinopharm/Beijing
:md: Moldau ^14.04.2021^,1.95,Oxford/AstraZeneca
:mm: Myanmar ^31.03.2021^,1.91,Oxford/AstraZeneca
:nz: Neuseeland ^06.04.2021^,1.87,Pfizer/BioNTech
:sz: Eswatini ^05.04.2021^,1.75,Oxford/AstraZeneca
:zw: Simbabwe ^13.04.2021^,1.67,Sinopharm/Beijing
:jm: Jamaika ^07.04.2021^,1.61,Oxford/AstraZeneca
:mk: Nordmazedonien ^14.04.2021^,1.51,Pfizer/BioNTech
:tn: Tunesien ^13.04.2021^,1.48,"Pfizer/BioNTech, Sinovac, Sputnik V"
:jp: Japan ^14.04.2021^,1.42,Pfizer/BioNTech
:bw: Botswana ^10.04.2021^,1.34,Oxford/AstraZeneca
:mw: Malawi ^13.04.2021^,1.2,Oxford/AstraZeneca
:ph: Philippinen ^13.04.2021^,1.15,"Oxford/AstraZeneca, Sinovac"
:gq: Äquatorialguinea ^01.04.2021^,1.0,Sinopharm/Beijing
:tg: Togo ^08.04.2021^,1.0,Oxford/AstraZeneca
:ua: Ukraine ^14.04.2021^,0.96,Oxford/AstraZeneca
:py: Paraguay ^13.04.2021^,0.94,Sputnik V
:ve: Venezuela ^12.04.2021^,0.88,Sputnik V
:th: Thailand ^13.04.2021^,0.83,"Oxford/AstraZeneca, Sinovac"
:gt: Guatemala ^13.04.2021^,0.82,"Moderna, Oxford/AstraZeneca"
:ke: Kenia ^08.04.2021^,0.78,Oxford/AstraZeneca
:ao: Angola ^11.04.2021^,0.75,Oxford/AstraZeneca
:gm: Gambia ^09.04.2021^,0.69,Oxford/AstraZeneca
:gn: Guinea ^12.04.2021^,0.6,Sputnik V
:hn: Honduras ^09.04.2021^,0.58,"Moderna, Oxford/AstraZeneca"
:la: Laos ^17.03.2021^,0.56,"Sinopharm/Beijing, Sputnik V"
:ge: Georgien ^13.04.2021^,0.55,Oxford/AstraZeneca
:ir: Iran ^14.04.2021^,0.55,Sputnik V
:bn: Brunei ^06.04.2021^,0.53,Oxford/AstraZeneca
:za: Südafrika ^13.04.2021^,0.49,Johnson&Johnson
:sl: Sierra Leone ^10.04.2021^,0.47,Oxford/AstraZeneca
:ng: Nigeria ^06.04.2021^,0.47,Oxford/AstraZeneca
:ba: Bosnien und Herzegowina ^09.04.2021^,0.46,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:uz: Usbekistan ^11.04.2021^,0.44,Oxford/AstraZeneca
:ug: Uganda ^12.04.2021^,0.43,Oxford/AstraZeneca
:cv: Kap Verde ^24.03.2021^,0.39,Oxford/AstraZeneca
:iq: Irak ^12.04.2021^,0.38,"Oxford/AstraZeneca, Sinopharm/Beijing"
:tt: Trinidad und Tobago ^08.04.2021^,0.34,Oxford/AstraZeneca
:af: Afghanistan ^07.04.2021^,0.31,Oxford/AstraZeneca
:mu: Mauritius ^17.02.2021^,0.3,Oxford/AstraZeneca
:sb: Salomonen ^31.03.2021^,0.29,Oxford/AstraZeneca
:ci: Elfenbeinküste ^11.04.2021^,0.26,Oxford/AstraZeneca
:mz: Mosambik ^23.03.2021^,0.18,Sinopharm/Beijing
:ga: Gabun ^09.04.2021^,0.18,Sinopharm/Beijing
:dz: Algerien ^19.02.2021^,0.17,Sputnik V
:sd: Sudan ^06.04.2021^,0.15,Oxford/AstraZeneca
:na: Namibia ^08.04.2021^,0.1,Sinopharm/Beijing
:vn: Vietnam ^09.04.2021^,0.06,Oxford/AstraZeneca
:mr: Mauretanien ^08.04.2021^,0.06,Sinopharm/Beijing
:kg: Kirgisistan ^12.04.2021^,0.03,Sinopharm/Beijing
:am: Armenien ^31.03.2021^,0.02,Sputnik V
:sy: Syrien ^08.04.2021^,0.01,Sputnik V
:ml: Mali ^02.04.2021^,0.0,Oxford/AstraZeneca
:cm: Kamerun ^12.04.2021^,0.0,Sinopharm/Beijing
:pg: Papua-Neuguinea ^04.04.2021^,0.0,Oxford/AstraZeneca
:by: Belarus ^09.04.2021^,,Sputnik V
:eg: Ägypten ^03.04.2021^,,"Oxford/AstraZeneca, Sinopharm/Beijing"
:pk: Pakistan ^08.04.2021^,,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
