Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:it: Italien ^24.07.2021^,107.4,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cy: Zypern ^22.07.2021^,107.09,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cn: Volksrepublik China ^24.07.2021^,106.9,"CanSino, Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
:ad: Andorra ^19.07.2021^,106.58,"Oxford/AstraZeneca, Pfizer/BioNTech"
:de: Deutschland ^23.07.2021^,106.27,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:at: Österreich ^23.07.2021^,103.56,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mc: Monaco ^22.07.2021^,103.53,Pfizer/BioNTech
:us: Vereinigte Staaten ^24.07.2021^,101.97,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:li: Liechtenstein ^22.07.2021^,101.78,"Moderna, Pfizer/BioNTech"
:fr: Frankreich ^22.07.2021^,100.73,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ch: Schweiz ^22.07.2021^,100.63,"Moderna, Pfizer/BioNTech"
:se: Schweden ^23.07.2021^,100.43,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gr: Griechenland ^24.07.2021^,97.48,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:fi: Finnland ^24.07.2021^,96.44,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:no: Norwegen ^22.07.2021^,94.14,"Moderna, Pfizer/BioNTech"
:lt: Litauen ^24.07.2021^,94.03,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cz: Tschechien ^24.07.2021^,93.08,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:do: Dominikanische Republik ^23.07.2021^,89.56,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:pl: Polen ^23.07.2021^,88.89,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:mu: Mauritius ^24.07.2021^,86.14,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:ee: Estland ^23.07.2021^,82.67,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kn: St. Kitts und Nevis ^23.07.2021^,81.2,Oxford/AstraZeneca
:si: Slowenien ^24.07.2021^,81.1,"Oxford/AstraZeneca, Pfizer/BioNTech"
:rs: Serbien ^23.07.2021^,80.52,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:tr: Türkei ^24.07.2021^,78.0,"Pfizer/BioNTech, Sinovac"
:cu: Kuba ^22.07.2021^,76.65,"Abdala, Soberana02"
:sk: Slowakei ^23.07.2021^,75.66,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:hr: Kroatien ^23.07.2021^,73.01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:sa: Saudi-Arabien ^24.07.2021^,69.84,"Oxford/AstraZeneca, Pfizer/BioNTech"
:lv: Lettland ^23.07.2021^,69.4,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ag: Antigua und Barbuda ^21.07.2021^,67.93,Oxford/AstraZeneca
:kh: Kambodscha ^23.07.2021^,65.29,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:ar: Argentinien ^24.07.2021^,65.13,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:bt: Bhutan ^12.07.2021^,63.12,"Oxford/AstraZeneca, Pfizer/BioNTech"
:br: Brasilien ^24.07.2021^,62.03,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:sv: El Salvador ^23.07.2021^,60.71,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:bb: Barbados ^21.07.2021^,59.99,Oxford/AstraZeneca
:jp: Japan ^20.07.2021^,58.49,"Moderna, Pfizer/BioNTech"
:ma: Marokko ^24.07.2021^,58.31,"Oxford/AstraZeneca, Sinopharm/Beijing"
:dm: Dominica ^23.07.2021^,56.03,"Oxford/AstraZeneca, Sinopharm/Beijing"
:kw: Kuwait ^03.07.2021^,55.62,Pfizer/BioNTech
:cr: Costa Rica ^19.07.2021^,55.22,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ec: Ecuador ^21.07.2021^,52.69,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:fj: Fidschi ^20.07.2021^,52.62,Oxford/AstraZeneca
:my: Malaysia ^24.07.2021^,52.23,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:me: Montenegro ^24.07.2021^,50.26,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:pa: Panama ^24.07.2021^,50.26,"Oxford/AstraZeneca, Pfizer/BioNTech"
:co: Kolumbien ^23.07.2021^,48.79,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ro: Rumänien ^23.07.2021^,48.33,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:gy: Guyana ^23.07.2021^,47.66,"Oxford/AstraZeneca, Sputnik V"
:jo: Jordanien ^24.07.2021^,46.54,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:mx: Mexiko ^23.07.2021^,46.21,"CanSino, Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:az: Aserbaidschan ^24.07.2021^,44.55,"Oxford/AstraZeneca, Sinovac, Sputnik V"
":kr: Korea, Süd ^23.07.2021^",44.05,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kz: Kasachstan ^24.07.2021^,44.04,"QazVac, Sinopharm/HayatVax, Sputnik V"
:au: Australien ^24.07.2021^,43.27,"Oxford/AstraZeneca, Pfizer/BioNTech"
:bz: Belize ^22.07.2021^,41.57,"Oxford/AstraZeneca, Sinopharm/Beijing"
:tv: Tuvalu ^15.06.2021^,40.47,Oxford/AstraZeneca
:sr: Suriname ^24.07.2021^,40.15,Oxford/AstraZeneca
:lk: Sri Lanka ^24.07.2021^,39.41,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:ru: Russland ^24.07.2021^,39.27,"EpiVacCorona, Sputnik V"
:al: Albanien ^22.07.2021^,38.56,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:tt: Trinidad und Tobago ^24.07.2021^,36.27,"Oxford/AstraZeneca, Sinopharm/Beijing"
:mk: Nordmazedonien ^19.07.2021^,35.89,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
:ws: Samoa ^20.07.2021^,35.64,Oxford/AstraZeneca
:om: Oman ^14.07.2021^,33.85,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:to: Tonga ^20.07.2021^,33.71,Oxford/AstraZeneca
:pe: Peru ^19.07.2021^,33.11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:gd: Grenada ^23.07.2021^,32.46,Oxford/AstraZeneca
:bn: Brunei ^23.07.2021^,32.46,"Oxford/AstraZeneca, Sinopharm/Beijing"
:nz: Neuseeland ^20.07.2021^,32.21,Pfizer/BioNTech
:in: Indien ^24.07.2021^,31.39,"Covaxin, Oxford/AstraZeneca, Sputnik V"
:lc: St. Lucia ^21.07.2021^,30.39,Oxford/AstraZeneca
:bg: Bulgarien ^24.07.2021^,28.3,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:cv: Kap Verde ^24.07.2021^,27.51,"Oxford/AstraZeneca, Pfizer/BioNTech"
:bo: Bolivien ^12.07.2021^,26.71,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:lb: Libanon ^24.07.2021^,26.17,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:bs: Bahamas ^17.07.2021^,25.37,Oxford/AstraZeneca
:la: Laos ^17.07.2021^,24.43,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
:md: Moldau ^24.07.2021^,23.59,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:vc: St. Vincent und die Grenadinen ^20.07.2021^,23.07,Oxford/AstraZeneca
:th: Thailand ^23.07.2021^,22.55,"Oxford/AstraZeneca, Sinovac"
:id: Indonesien ^24.07.2021^,22.52,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:tl: Osttimor ^13.07.2021^,21.33,"Oxford/AstraZeneca, Sinovac"
:gq: Äquatorialguinea ^21.07.2021^,20.93,Sinopharm/Beijing
:tn: Tunesien ^19.07.2021^,20.48,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:st: São Tomé und Príncipe ^24.07.2021^,20.05,Oxford/AstraZeneca
:uz: Usbekistan ^20.07.2021^,17.34,"Oxford/AstraZeneca, RBD-Dimer, Sputnik V"
:np: Nepal ^24.07.2021^,16.28,"Oxford/AstraZeneca, Sinopharm/Beijing"
:hn: Honduras ^23.07.2021^,15.94,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:ph: Philippinen ^23.07.2021^,14.99,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:km: Komoren ^24.07.2021^,14.48,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:ba: Bosnien und Herzegowina ^05.07.2021^,14.33,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:ve: Venezuela ^12.07.2021^,14.07,"Sinopharm/Beijing, Sputnik V"
:zw: Simbabwe ^22.07.2021^,13.57,Sinopharm/Beijing
:bw: Botswana ^16.07.2021^,13.22,Oxford/AstraZeneca
:py: Paraguay ^18.07.2021^,12.65,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
:by: Belarus ^13.06.2021^,11.36,"Sinopharm/Beijing, Sputnik V"
:pk: Pakistan ^21.07.2021^,10.91,"CanSino, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
:ua: Ukraine ^24.07.2021^,10.89,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:za: Südafrika ^23.07.2021^,10.64,"Johnson&Johnson, Pfizer/BioNTech"
:jm: Jamaika ^23.07.2021^,10.16,Oxford/AstraZeneca
:ge: Georgien ^22.07.2021^,9.82,Oxford/AstraZeneca
:ir: Iran ^19.07.2021^,9.71,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:gt: Guatemala ^23.07.2021^,9.29,"Moderna, Oxford/AstraZeneca"
:ly: Libyen ^18.07.2021^,6.99,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:na: Namibia ^16.07.2021^,6.69,"Oxford/AstraZeneca, Sinopharm/Beijing"
:mm: Myanmar ^01.07.2021^,6.43,"Oxford/AstraZeneca, Sinopharm/Beijing"
:vu: Vanuatu ^20.07.2021^,6.29,Oxford/AstraZeneca
:bd: Bangladesch ^24.07.2021^,6.27,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:ni: Nicaragua ^16.07.2021^,6.27,"Oxford/AstraZeneca, Sputnik V"
:gn: Guinea ^18.07.2021^,5.98,Sputnik V
:sz: Eswatini ^21.07.2021^,5.66,Oxford/AstraZeneca
:tg: Togo ^19.07.2021^,5.49,Oxford/AstraZeneca
:sn: Senegal ^24.07.2021^,5.31,"Oxford/AstraZeneca, Sinopharm/Beijing"
:eg: Ägypten ^12.07.2021^,4.94,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
:ao: Angola ^19.07.2021^,4.85,Oxford/AstraZeneca
:vn: Vietnam ^24.07.2021^,4.66,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:am: Armenien ^18.07.2021^,4.42,"Oxford/AstraZeneca, Sinovac, Sputnik V"
:tj: Tadschikistan ^11.07.2021^,4.17,"Oxford/AstraZeneca, Sinovac"
:mr: Mauretanien ^24.07.2021^,4.11,"Oxford/AstraZeneca, Sinopharm/Beijing"
:gh: Ghana ^19.07.2021^,4.09,"Oxford/AstraZeneca, Sputnik V"
:sb: Salomonen ^20.07.2021^,4.05,Oxford/AstraZeneca
:ga: Gabun ^24.07.2021^,3.92,Sinopharm/Beijing
:ci: Elfenbeinküste ^21.07.2021^,3.43,Oxford/AstraZeneca
:ke: Kenia ^23.07.2021^,3.09,"Oxford/AstraZeneca, Sputnik V"
":cg: Kongo, Republik ^15.07.2021^",2.97,"Moderna, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:sl: Sierra Leone ^05.07.2021^,2.83,"Oxford/AstraZeneca, Sinopharm/Beijing"
:af: Afghanistan ^18.07.2021^,2.81,"Johnson&Johnson, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:dj: Dschibuti ^23.06.2021^,2.71,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
:iq: Irak ^05.07.2021^,2.7,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:kg: Kirgisistan ^23.06.2021^,2.66,"Sinopharm/Beijing, Sputnik V"
:ls: Lesotho ^05.07.2021^,2.63,Oxford/AstraZeneca
:ug: Uganda ^22.07.2021^,2.43,Oxford/AstraZeneca
:mw: Malawi ^28.06.2021^,2.24,Oxford/AstraZeneca
:mz: Mosambik ^24.07.2021^,2.15,"Oxford/AstraZeneca, Sinopharm/Beijing"
:cf: Zentral­afrikanische Republik ^24.07.2021^,1.94,"Covaxin, Oxford/AstraZeneca"
:ng: Nigeria ^12.07.2021^,1.91,Oxford/AstraZeneca
:lr: Liberia ^12.07.2021^,1.89,Oxford/AstraZeneca
:et: Äthiopien ^22.07.2021^,1.88,Oxford/AstraZeneca
:zm: Sambia ^24.07.2021^,1.87,"Oxford/AstraZeneca, Sinopharm/Beijing"
:sd: Sudan ^18.07.2021^,1.85,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:gm: Gambia ^15.07.2021^,1.8,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ne: Niger ^05.07.2021^,1.75,"Oxford/AstraZeneca, Sinopharm/Beijing"
:so: Somalia ^11.07.2021^,1.57,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
:gw: Guinea-Bissau ^19.07.2021^,1.28,"Oxford/AstraZeneca, Sinopharm/Beijing"
:cm: Kamerun ^24.07.2021^,1.2,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ye: Jemen ^12.07.2021^,1.0,Oxford/AstraZeneca
:ml: Mali ^12.07.2021^,0.97,Oxford/AstraZeneca
:sy: Syrien ^09.07.2021^,0.75,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:pg: Papua-Neuguinea ^13.07.2021^,0.74,"Oxford/AstraZeneca, Sinopharm/Beijing"
:mg: Madagaskar ^28.06.2021^,0.71,Oxford/AstraZeneca
:tm: Turkmenistan ^04.04.2021^,0.7,"EpiVacCorona, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:ss: Südsudan ^19.07.2021^,0.51,Oxford/AstraZeneca
:bj: Benin ^24.07.2021^,0.48,"Oxford/AstraZeneca, Sinovac"
:bf: Burkina Faso ^24.07.2021^,0.18,Oxford/AstraZeneca
:td: Tschad ^21.07.2021^,0.18,Sinopharm/Beijing
:dz: Algerien ^19.02.2021^,0.17,Sputnik V
":cd: Kongo, Demokratische Republik ^24.07.2021^",0.09,Oxford/AstraZeneca
:ht: Haiti ^22.07.2021^,0.02,Oxford/AstraZeneca
:hu: Ungarn ^22.07.2021^,,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:rw: Ruanda ^23.07.2021^,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
