Land ^aktualisiert^,Impfungen pro 100 Menschen,Impfstoffe
:no: Norwegen ^20.06.2021^,67.04,"Moderna, Pfizer/BioNTech"
:se: Schweden ^18.06.2021^,66.65,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ad: Andorra ^14.06.2021^,66.15,"Oxford/AstraZeneca, Pfizer/BioNTech"
:ie: Irland ^13.06.2021^,65.18,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:do: Dominikanische Republik ^20.06.2021^,64.64,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
:ag: Antigua und Barbuda ^17.06.2021^,63.52,Oxford/AstraZeneca
:bt: Bhutan ^13.06.2021^,62.75,Oxford/AstraZeneca
:kn: St. Kitts und Nevis ^15.06.2021^,60.94,Oxford/AstraZeneca
:sk: Slowakei ^21.06.2021^,60.82,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:hr: Kroatien ^20.06.2021^,57.47,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:lv: Lettland ^21.06.2021^,57.33,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:bb: Barbados ^19.06.2021^,54.73,Oxford/AstraZeneca
:dm: Dominica ^14.06.2021^,52.75,Oxford/AstraZeneca
:tr: Türkei ^21.06.2021^,51.19,"Pfizer/BioNTech, Sinovac"
:ma: Marokko ^21.06.2021^,48.13,"Oxford/AstraZeneca, Sinopharm/Beijing"
:sa: Saudi-Arabien ^21.06.2021^,48.07,"Oxford/AstraZeneca, Pfizer/BioNTech"
:mu: Mauritius ^20.06.2021^,47.09,"BBIBP-CorV, Covaxin, Oxford/AstraZeneca"
:ro: Rumänien ^20.06.2021^,45.41,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:me: Montenegro ^21.06.2021^,44.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:cu: Kuba ^19.06.2021^,42.87,"Abdala, Soberana02"
:cr: Costa Rica ^14.06.2021^,42.22,"Oxford/AstraZeneca, Pfizer/BioNTech"
:br: Brasilien ^21.06.2021^,41.57,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:tv: Tuvalu ^15.06.2021^,40.47,Oxford/AstraZeneca
:ar: Argentinien ^21.06.2021^,40.27,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:gy: Guyana ^16.06.2021^,40.15,"Oxford/AstraZeneca, Sputnik V"
:sv: El Salvador ^21.06.2021^,38.64,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:kh: Kambodscha ^21.06.2021^,36.91,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac"
":kr: Korea, Süd ^21.06.2021^",35.28,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:pa: Panama ^21.06.2021^,33.41,"Oxford/AstraZeneca, Pfizer/BioNTech"
:mx: Mexiko ^20.06.2021^,31.2,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:al: Albanien ^21.06.2021^,30.93,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:fj: Fidschi ^21.06.2021^,30.57,Oxford/AstraZeneca
:jo: Jordanien ^20.06.2021^,30.38,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:sr: Suriname ^21.06.2021^,30.21,Oxford/AstraZeneca
:az: Aserbaidschan ^21.06.2021^,29.49,"Oxford/AstraZeneca, Sinovac, Sputnik V"
:co: Kolumbien ^20.06.2021^,29.39,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:to: Tonga ^01.06.2021^,28.36,Oxford/AstraZeneca
:lc: St. Lucia ^19.06.2021^,27.87,Oxford/AstraZeneca
:jp: Japan ^21.06.2021^,26.03,"Moderna, Pfizer/BioNTech"
:gd: Grenada ^18.06.2021^,25.91,Oxford/AstraZeneca
:au: Australien ^21.06.2021^,25.85,"Oxford/AstraZeneca, Pfizer/BioNTech"
:bz: Belize ^17.06.2021^,24.5,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ru: Russland ^21.06.2021^,24.15,"EpiVacCorona, Sputnik V"
:bg: Bulgarien ^21.06.2021^,24.02,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:kz: Kasachstan ^21.06.2021^,23.58,"QazVac, Sinopharm/HayatVax, Sputnik V"
:ws: Samoa ^21.06.2021^,22.77,Oxford/AstraZeneca
:mk: Nordmazedonien ^17.06.2021^,22.74,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac, Sputnik V"
:vc: St. Vincent und die Grenadinen ^15.06.2021^,20.81,Oxford/AstraZeneca
:in: Indien ^21.06.2021^,20.53,"Covaxin, Oxford/AstraZeneca"
:ec: Ecuador ^20.06.2021^,20.3,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:bs: Bahamas ^19.06.2021^,20.15,Oxford/AstraZeneca
:bo: Bolivien ^21.06.2021^,19.12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:pe: Peru ^20.06.2021^,19.09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing"
:my: Malaysia ^21.06.2021^,18.7,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:nz: Neuseeland ^15.06.2021^,18.49,Pfizer/BioNTech
:gq: Äquatorialguinea ^17.06.2021^,18.33,Sinopharm/Beijing
:la: Laos ^19.06.2021^,16.62,"Sinopharm/Beijing, Sputnik V"
:lb: Libanon ^20.06.2021^,16.57,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:tt: Trinidad und Tobago ^21.06.2021^,15.9,Oxford/AstraZeneca
:md: Moldau ^20.06.2021^,15.65,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
:lk: Sri Lanka ^21.06.2021^,15.42,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:bn: Brunei ^19.06.2021^,15.31,"Oxford/AstraZeneca, Sinopharm/Beijing"
:om: Oman ^15.06.2021^,14.1,"Oxford/AstraZeneca, Pfizer/BioNTech"
:tn: Tunesien ^20.06.2021^,13.4,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:id: Indonesien ^21.06.2021^,13.14,"Oxford/AstraZeneca, Sinovac"
:cv: Kap Verde ^20.06.2021^,11.44,"Oxford/AstraZeneca, Pfizer/BioNTech"
:by: Belarus ^13.06.2021^,11.31,"BBIBP-CorV, Sputnik V"
:np: Nepal ^19.06.2021^,11.09,"Oxford/AstraZeneca, Sinopharm/Beijing"
:st: São Tomé und Príncipe ^14.06.2021^,10.91,Oxford/AstraZeneca
:th: Thailand ^19.06.2021^,10.87,"Oxford/AstraZeneca, Sinovac"
:km: Komoren ^08.06.2021^,9.7,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing"
:ba: Bosnien und Herzegowina ^13.06.2021^,9.63,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:py: Paraguay ^17.06.2021^,9.29,"Covaxin, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
:tl: Osttimor ^15.06.2021^,8.38,"Oxford/AstraZeneca, Sinovac"
:uz: Usbekistan ^15.06.2021^,8.05,"Oxford/AstraZeneca, RBD-Dimer, Sputnik V"
:ge: Georgien ^20.06.2021^,7.94,Oxford/AstraZeneca
:ph: Philippinen ^20.06.2021^,7.67,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:zw: Simbabwe ^20.06.2021^,7.66,Sinopharm/Beijing
:jm: Jamaika ^11.06.2021^,6.56,Oxford/AstraZeneca
:bw: Botswana ^07.06.2021^,6.38,Oxford/AstraZeneca
:bd: Bangladesch ^20.06.2021^,6.12,Oxford/AstraZeneca
:pk: Pakistan ^21.06.2021^,5.88,"CanSino, Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V"
:ir: Iran ^14.06.2021^,5.71,"BBIBP-CorV, Covaxin, Oxford/AstraZeneca, Sputnik V"
:dz: Algerien ^06.06.2021^,5.7,"Oxford/AstraZeneca, Sputnik V"
:mm: Myanmar ^13.05.2021^,5.5,Oxford/AstraZeneca
:hn: Honduras ^18.06.2021^,5.47,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Sputnik V"
:ly: Libyen ^16.06.2021^,5.11,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V"
:na: Namibia ^21.06.2021^,4.9,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ua: Ukraine ^21.06.2021^,4.79,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:ve: Venezuela ^18.06.2021^,4.58,"BBIBP-CorV, Sputnik V"
:gt: Guatemala ^20.06.2021^,4.54,"Moderna, Oxford/AstraZeneca"
:rw: Ruanda ^06.06.2021^,4.47,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
:ao: Angola ^20.06.2021^,4.2,Oxford/AstraZeneca
:tg: Togo ^10.06.2021^,4.19,Oxford/AstraZeneca
:gh: Ghana ^20.06.2021^,3.97,"Oxford/AstraZeneca, Sputnik V"
:eg: Ägypten ^20.06.2021^,3.92,"BBIBP-CorV, Oxford/AstraZeneca, Sinovac, Sputnik V"
:sn: Senegal ^15.06.2021^,3.78,"BBIBP-CorV, Oxford/AstraZeneca"
:za: Südafrika ^19.06.2021^,3.61,"Johnson&Johnson, Pfizer/BioNTech"
:gn: Guinea ^17.06.2021^,3.45,Sputnik V
:sb: Salomonen ^21.06.2021^,3.13,Oxford/AstraZeneca
:sz: Eswatini ^13.05.2021^,3.04,Oxford/AstraZeneca
:mr: Mauretanien ^20.06.2021^,2.93,"BBIBP-CorV, Oxford/AstraZeneca"
:ci: Elfenbeinküste ^20.06.2021^,2.75,Oxford/AstraZeneca
:ni: Nicaragua ^21.05.2021^,2.53,"Oxford/AstraZeneca, Sputnik V"
:vn: Vietnam ^20.06.2021^,2.49,Oxford/AstraZeneca
:vu: Vanuatu ^21.06.2021^,2.43,Oxford/AstraZeneca
:ke: Kenia ^21.06.2021^,2.21,"Oxford/AstraZeneca, Sputnik V"
:mw: Malawi ^19.06.2021^,2.2,Oxford/AstraZeneca
:dj: Dschibuti ^01.06.2021^,2.16,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:kg: Kirgisistan ^09.06.2021^,2.08,"Sinopharm/Beijing, Sputnik V"
:iq: Irak ^20.06.2021^,2.0,"BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
:ga: Gabun ^18.06.2021^,1.88,Sinopharm/Beijing
:am: Armenien ^14.06.2021^,1.87,"Oxford/AstraZeneca, Sinovac, Sputnik V"
:ug: Uganda ^16.06.2021^,1.8,Oxford/AstraZeneca
:ls: Lesotho ^21.05.2021^,1.72,Oxford/AstraZeneca
:et: Äthiopien ^20.06.2021^,1.72,Oxford/AstraZeneca
:af: Afghanistan ^14.06.2021^,1.7,"BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech"
:gm: Gambia ^08.06.2021^,1.69,"Oxford/AstraZeneca, Sinopharm/Beijing"
:sd: Sudan ^20.06.2021^,1.39,"BBIBP-CorV, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac"
:lr: Liberia ^20.06.2021^,1.36,Oxford/AstraZeneca
:mz: Mosambik ^10.06.2021^,1.26,"Oxford/AstraZeneca, Sinopharm/Beijing"
:sl: Sierra Leone ^20.06.2021^,1.22,"BBIBP-CorV, Oxford/AstraZeneca"
":cg: Kongo, Republik ^20.06.2021^",1.22,"BBIBP-CorV, Moderna, Oxford/AstraZeneca, Sputnik V"
:ng: Nigeria ^04.06.2021^,1.08,Oxford/AstraZeneca
:tj: Tadschikistan ^13.06.2021^,1.08,Oxford/AstraZeneca
:so: Somalia ^20.06.2021^,1.03,"BBIBP-CorV, Oxford/AstraZeneca, Sinovac"
:gw: Guinea-Bissau ^08.06.2021^,0.95,"Oxford/AstraZeneca, Sinopharm/Beijing"
:cf: Zentral­afrikanische Republik ^15.06.2021^,0.88,"Covaxin, Oxford/AstraZeneca"
:ml: Mali ^20.06.2021^,0.87,Oxford/AstraZeneca
:ye: Jemen ^20.06.2021^,0.84,Oxford/AstraZeneca
:zm: Sambia ^15.06.2021^,0.81,"Oxford/AstraZeneca, Sinopharm/Beijing"
:ne: Niger ^14.06.2021^,0.77,"BBIBP-CorV, Oxford/AstraZeneca"
:tm: Turkmenistan ^04.04.2021^,0.7,"EpiVacCorona, Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:mg: Madagaskar ^20.06.2021^,0.68,Oxford/AstraZeneca
:pg: Papua-Neuguinea ^07.06.2021^,0.43,"Oxford/AstraZeneca, Sinopharm/Beijing"
:sy: Syrien ^06.06.2021^,0.41,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
:cm: Kamerun ^20.06.2021^,0.37,"BBIBP-CorV, Oxford/AstraZeneca"
:ss: Südsudan ^20.06.2021^,0.26,Oxford/AstraZeneca
:bj: Benin ^08.06.2021^,0.22,"Oxford/AstraZeneca, Sinovac"
:bf: Burkina Faso ^14.06.2021^,0.09,Oxford/AstraZeneca
":cd: Kongo, Demokratische Republik ^20.06.2021^",0.05,Oxford/AstraZeneca
:td: Tschad ^10.06.2021^,0.03,BBIBP-CorV
:dk: Dänemark ^20.06.2021^,,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
:hu: Ungarn ^21.06.2021^,,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
