,name,date,vl_percentile_mean7d,vl_percentile_mean7d_diff_pp,max_date,vl_percentile_mean7d_diff_pp_show
39,Au (Rosenbergsau),,,,2022-03-07,
40,Altenrhein,2023-01-19,6.2,-2.0,2022-03-15,2.0
41,Buchs,,,,2022-03-07,
42,Bad Ragaz,,,,2022-03-05,
43,Flums (Seez),2023-01-18,1.2,0.2,2022-03-05,0.2
44,Rapperswil-Jona,2023-01-19,2.3,-0.8,2022-03-06,0.8
45,Flawil (Oberglatt),,,,2022-03-07,
46,Wil,,,,2022-03-07,
47,Region Bern,2023-01-17,3.7,-2.9,2022-02-10,2.9
48,Poschiavo (Li Geri),,,,2022-11-05,
49,Schluein (Gruob),,,,2022-03-31,
50,Worblental,,,,2022-03-06,
51,Cazis (Waldau),,,,2022-04-07,
52,Scuol (Sot Ruinas),,,,2022-07-02,
53,S-chanf (Oberengadin),,,,2022-12-31,
54,Davos (Gadenstatt),,,,2022-02-26,
55,Klosters (Gulfia),,,,2022-12-22,
56,Chur,2023-01-19,3.9,-2.2,2022-03-12,2.2
57,Arosa,,,,2022-04-09,
58,Landquart,,,,2022-11-07,
59,Seewis (Vorderes Prättigau),,,,2022-02-28,
60,Aarau,,,,2022-07-20,
61,Baden,,,,2022-03-08,
62,Bremgarten,,,,2022-07-22,
63,Wohlen,,,,2022-03-10,
64,Moossee-Urtenenbach,,,,2022-03-07,
65,Brugg,,,,2022-03-07,
66,Reinach,,,,2022-03-10,
67,Kaisten,,,,2022-07-19,
68,Lenzburg,,,,2022-03-08,
69,Aarburg,,,,2022-03-07,
70,Zofingen,,,,2022-03-10,
71,"Hefenhofen (Aachtal, Moos)",,,,2022-03-05,
72,Frauenfeld,2023-01-18,2.8,-2.0,2022-03-05,2.0
73,Weinfelden (Mittelthurgau),,,,2022-03-05,
74,Bellinzona (Giubiasco),,,,2022-03-22,
75,Locarno (Foce Ticino),,,,2022-03-25,
76,Locarno (Foce Maggia),2023-01-20,12.4,-0.8,2022-03-22,0.8
77,Lugano,2023-01-19,14.6,-4.6,2022-03-13,4.6
78,Mendrisio (Rancate),,,,2022-02-10,
79,Chiasso (Vacallo),2023-01-20,10.2,-3.3,2022-10-08,3.3
80,Bülach,2023-01-18,6.8,-5.4,2022-03-10,5.4
81,Lausanne (Vidy),2023-01-19,4.3,-3.8,2022-03-07,3.8
82,Morges,,,,2022-03-06,
83,Commugny,,,,2022-03-07,
84,Gland (Apec),,,,2022-03-30,
85,Nyon,,,,2022-03-28,
86,Grindelwald,2023-01-18,4.7,-3.8,2022-07-11,3.8
87,Lauterbrunnen,,,,2022-02-10,
88,Montreux/Pierrier,,,,2022-07-11,
89,Vevey (Aviron),,,,2022-03-05,
90,Interlaken,,,,2022-03-07,
91,Yverdon,,,,2022-07-11,
92,Brig-Glis (Briglina),2023-01-20,3.1,-4.7,2022-09-24,4.7
93,Bagnes-Le Châble,2023-01-17,20.1,-18.2,2022-12-23,18.2
94,Goms,,,,2022-07-17,
95,Martigny,2023-01-18,1.5,-2.6,2022-10-10,2.6
96,Sierre/Noes,2023-01-20,7.3,-20.4,2022-10-15,20.4
97,Sion/Chateauneuf,,,,2022-06-18,
98,Zermatt,,,,2022-07-15,
99,Colombier (La Saunerie),,,,2022-10-02,
100,La-Chaux-de-Fonds,,,,2022-03-06,
101,Neuchatel,2023-01-18,3.7,-3.7,2022-03-12,3.7
102,Satigny/Bois-de-Bay,,,,2022-03-21,
103,Thonex/Villette,,,,2022-03-25,
104,Aire,2023-01-19,10.4,-0.1,2022-12-03,0.1
105,Laupen,2023-01-19,4.4,1.9,2022-03-12,1.9
106,Delemont (Sede),2023-01-19,3.1,-4.8,2022-02-10,4.8
107,Porrentruy (Sepe),2023-01-19,2.7,-4.6,2022-11-17,4.6
108,Biel,,,,2022-03-06,
109,Saanen,,,,2022-03-08,
110,Niederglatt (Fischb.-Gl.),,,,2022-07-11,
111,Thunersee,2023-01-18,1.1,-0.8,2022-03-08,0.8
112,Mittl. Emmental,,,,2022-03-05,
