,name,date,vl_percentile_mean7d,vl_percentile_mean7d_diff_pp,max_date,vl_percentile_mean7d_diff_pp_show
57,Arosa,2022-12-07,16.2,15.1,2022-04-09,15.1
58,Landquart,2022-12-04,9.7,0.0,2022-11-07,0.0
59,Seewis (Vorderes Prättigau),2022-12-07,11.1,0.6,2022-02-28,0.6
60,Aarau,,,,2022-07-20,
61,Baden,,,,2022-03-08,
62,Bremgarten,,,,2022-07-22,
63,Wohlen,,,,2022-03-10,
64,Moossee-Urtenenbach,2022-12-09,8.0,-9.1,2022-03-07,9.1
65,Brugg,,,,2022-03-07,
66,Reinach,,,,2022-03-10,
67,Kaisten,,,,2022-07-19,
68,Lenzburg,,,,2022-03-08,
69,Aarburg,,,,2022-03-07,
70,Zofingen,,,,2022-03-10,
71,"Hefenhofen (Aachtal, Moos)",2022-12-07,7.7,-3.2,2022-03-05,3.2
72,Frauenfeld,2022-12-04,19.8,8.8,2022-03-05,8.8
73,Weinfelden (Mittelthurgau),2022-12-08,20.1,,2022-03-05,
74,Bellinzona (Giubiasco),2022-12-09,45.5,-34.7,2022-03-22,34.7
75,Locarno (Foce Ticino),2022-12-09,48.0,5.1,2022-03-25,5.1
76,Locarno (Foce Maggia),2022-12-09,39.0,-16.4,2022-03-22,16.4
77,Lugano,2022-12-08,58.6,0.9,2022-03-13,0.9
78,Mendrisio (Rancate),2022-12-09,61.2,16.5,2022-02-10,16.5
79,Chiasso (Vacallo),2022-12-09,34.3,-13.9,2022-10-08,13.9
80,Bülach,2022-12-02,17.5,3.1,2022-03-10,3.1
81,Lausanne (Vidy),2022-12-06,86.9,23.9,2022-03-07,23.9
82,Morges,,,,2022-03-06,
83,Commugny,,,,2022-03-07,
84,Gland (Apec),,,,2022-03-30,
85,Nyon,,,,2022-03-28,
86,Grindelwald,2022-12-03,11.5,-8.2,2022-07-11,8.2
87,Lauterbrunnen,2022-12-04,1.5,-5.9,2022-02-10,5.9
88,Montreux/Pierrier,,,,2022-07-11,
89,Vevey (Aviron),,,,2022-03-05,
90,Interlaken,2022-12-07,17.5,-14.1,2022-03-07,14.1
91,Yverdon,,,,2022-07-11,
92,Brig-Glis (Briglina),2022-12-08,24.8,-11.8,2022-09-24,11.8
93,Bagnes-Le Châble,2022-12-07,75.8,27.2,2022-07-11,27.2
94,Goms,2022-12-07,13.5,2.2,2022-07-17,2.2
95,Martigny,2022-12-07,12.3,-9.7,2022-10-10,9.7
96,Sierre/Noes,2022-12-08,86.6,20.3,2022-12-07,20.3
97,Sion/Chateauneuf,2022-12-08,20.7,2.6,2022-06-18,2.6
98,Zermatt,2022-12-07,24.0,8.1,2022-07-15,8.1
99,Colombier (La Saunerie),2022-12-08,49.2,17.8,2022-10-02,17.8
100,La-Chaux-de-Fonds,2022-12-08,10.7,2.5,2022-03-06,2.5
101,Neuchatel,2022-12-08,41.0,-0.7,2022-03-12,0.7
102,Satigny/Bois-de-Bay,,,,2022-03-21,
103,Thonex/Villette,,,,2022-03-25,
104,Aire,2022-12-08,80.1,-16.1,2022-12-03,16.1
105,Laupen,2022-12-08,43.1,11.0,2022-03-12,11.0
106,Delemont (Sede),2022-12-09,21.4,-5.7,2022-02-10,5.7
107,Porrentruy (Sepe),2022-12-08,25.7,-10.6,2022-11-17,10.6
108,Biel,2022-12-05,23.5,-12.5,2022-03-06,12.5
109,Saanen,2022-12-08,18.6,-21.7,2022-03-08,21.7
110,Niederglatt (Fischb.-Gl.),2022-12-02,39.0,10.6,2022-07-11,10.6
111,Thunersee,2022-12-08,4.3,-8.1,2022-03-08,8.1
112,Mittl. Emmental,2022-12-08,8.3,-5.3,2022-03-05,5.3
