,name,date,vl_percentile_mean7d,vl_percentile_mean7d_diff_pp,max_date,vl_percentile_mean7d_diff_pp_show
50,Rapperswil-Jona,2023-03-16,11.8,-0.3,2022-03-06,0.3
51,Flawil (Oberglatt),,,,2022-03-07,
52,Wil,,,,2022-03-07,
53,Region Bern,2023-03-15,17.2,6.5,2022-02-10,6.5
54,Poschiavo (Li Geri),,,,2022-11-05,
55,Schluein (Gruob),2023-03-15,47.0,-21.8,2023-02-27,21.8
56,Worblental,,,,2022-03-06,
57,Cazis (Waldau),,,,2022-04-07,
58,Scuol (Sot Ruinas),,,,2022-07-02,
59,S-chanf (Oberengadin),2023-03-15,48.4,-15.1,2022-12-31,15.1
60,Davos (Gadenstatt),2023-03-15,51.9,-1.7,2022-02-26,1.7
61,Klosters (Gulfia),,,,2022-12-22,
62,Chur,2023-03-16,35.1,11.4,2022-03-12,11.4
63,Arosa,,,,2022-04-09,
64,Landquart,,,,2022-11-07,
65,Seewis (Vorderes Prättigau),,,,2022-02-28,
66,Aarau,,,,2022-12-04,
67,Burgdorf,,,,2022-10-17,
68,Baden,,,,2022-12-09,
69,Bremgarten,,,,2022-07-22,
70,Wohlen,,,,2022-12-09,
71,Moossee-Urtenenbach,,,,2022-03-07,
72,Brugg,,,,2022-12-10,
73,Reinach,,,,2022-03-10,
74,Kaisten,,,,2022-07-19,
75,Lenzburg,,,,2022-11-29,
76,Aarburg,,,,2022-03-07,
77,Zofingen,,,,2022-12-23,
78,"Hefenhofen (Aachtal, Moos)",,,,2022-03-05,
79,Frauenfeld,2023-03-15,34.6,6.0,2022-03-05,6.0
80,Weinfelden (Mittelthurgau),,,,2022-03-05,
81,Bellinzona (Giubiasco),,,,2022-03-22,
82,Locarno (Foce Ticino),,,,2022-03-25,
83,Locarno (Foce Maggia),2023-03-17,5.1,-20.1,2022-03-22,20.1
84,Lugano,2023-03-16,39.5,4.0,2022-03-13,4.0
85,Mendrisio (Rancate),,,,2022-02-10,
86,Chiasso (Vacallo),2023-03-17,7.7,-12.6,2022-10-08,12.6
87,Bülach,,,,2022-03-10,
88,Lausanne (Vidy),2023-03-15,14.7,-2.9,2022-03-07,2.9
89,Morges,,,,2022-03-06,
90,Commugny,,,,2022-03-07,
91,Gland (Apec),,,,2022-03-30,
92,Nyon,,,,2022-03-28,
93,Grindelwald,2023-03-16,21.5,-18.4,2022-07-11,18.4
94,Lauterbrunnen,,,,2022-02-10,
95,Montreux/Pierrier,,,,2022-07-11,
96,Vevey (Aviron),,,,2022-03-05,
97,Interlaken,,,,2022-03-07,
98,Yverdon,,,,2022-07-11,
99,Brig-Glis (Briglina),2023-03-16,34.2,-17.0,2022-09-24,17.0
100,Bagnes-Le Châble,2023-03-14,62.5,-27.4,2023-02-23,27.4
101,Goms,,,,2022-07-17,
102,Martigny,2023-03-15,12.9,4.3,2022-10-10,4.3
103,Sierre/Noes,2023-03-17,47.0,0.0,2022-10-15,0.0
104,Sion/Chateauneuf,,,,2022-06-18,
105,Zermatt,,,,2022-07-15,
106,Colombier (La Saunerie),,,,2022-10-02,
107,La-Chaux-de-Fonds,,,,2022-03-06,
108,Neuchatel,2023-03-15,13.4,5.4,2022-03-12,5.4
109,Satigny/Bois-de-Bay,,,,2022-03-21,
110,Thonex/Villette,,,,2022-03-25,
111,Aire,2023-03-16,32.2,9.1,2022-12-03,9.1
112,Laupen,2023-03-16,24.6,10.2,2022-03-12,10.2
113,Delemont (Sede),2023-03-16,27.9,13.8,2022-02-10,13.8
114,Porrentruy (Sepe),2023-03-16,27.0,-0.6,2022-11-17,0.6
115,Biel,,,,2022-03-06,
116,Saanen,,,,2022-03-08,
117,Niederglatt (Fischb.-Gl.),,,,2022-07-11,
118,Thunersee,2023-03-15,11.6,-1.9,2022-03-08,1.9
119,Mittl. Emmental,,,,2022-03-05,
