Datum,Fälle,7-Tages-Durchschnitt,baseline
2020-05-29,0,0.0,0
2020-05-30,0,0.0,0
2020-05-31,0,0.0,0
2020-06-01,0,0.0,0
2020-06-02,0,0.0,0
2020-06-03,0,0.0,0
2020-06-04,0,0.0,0
2020-06-05,0,0.0,0
2020-06-06,0,0.0,0
2020-06-07,0,0.0,0
2020-06-08,0,0.0,0
2020-06-09,0,0.0,0
2020-06-10,0,0.0,0
2020-06-11,0,0.0,0
2020-06-12,0,0.0,0
2020-06-13,0,0.0,0
2020-06-14,0,0.0,0
2020-06-15,0,0.0,0
2020-06-16,0,0.0,0
2020-06-17,0,0.0,0
2020-06-18,0,0.0,0
2020-06-19,0,0.0,0
2020-06-20,0,0.0,0
2020-06-21,0,0.0,0
2020-06-22,0,0.0,0
2020-06-23,0,0.0,0
2020-06-24,0,0.0,0
2020-06-25,0,0.14,0
2020-06-26,0,0.14,0
2020-06-27,0,0.14,0
2020-06-28,1,0.14,0
2020-06-29,0,0.14,0
2020-06-30,0,0.29,0
2020-07-01,0,0.29,0
2020-07-02,0,0.14,0
2020-07-03,1,0.14,0
2020-07-04,0,0.14,0
2020-07-05,0,0.57,0
2020-07-06,0,0.57,0
2020-07-07,0,0.43,0
2020-07-08,3,0.57,0
2020-07-09,0,0.57,0
2020-07-10,0,0.57,0
2020-07-11,1,0.57,0
2020-07-12,0,0.29,0
2020-07-13,0,0.29,0
2020-07-14,0,0.29,0
2020-07-15,1,0.29,0
2020-07-16,0,0.29,0
2020-07-17,0,0.43,0
2020-07-18,1,0.43,0
2020-07-19,0,0.29,0
2020-07-20,1,0.29,0
2020-07-21,0,0.29,0
2020-07-22,0,0.14,0
2020-07-23,0,0.14,0
2020-07-24,0,0.0,0
2020-07-25,0,0.0,0
2020-07-26,0,0.14,0
2020-07-27,0,0.14,0
2020-07-28,0,0.14,0
2020-07-29,1,0.14,0
2020-07-30,0,0.29,0
2020-07-31,0,0.43,0
2020-08-01,0,0.43,0
2020-08-02,1,0.29,0
2020-08-03,1,0.29,0
2020-08-04,0,0.29,0
2020-08-05,0,0.43,0
2020-08-06,0,0.29,0
2020-08-07,0,0.14,0
2020-08-08,1,0.14,0
2020-08-09,0,0.14,0
2020-08-10,0,0.14,0
2020-08-11,0,0.14,0
2020-08-12,0,0.0,0
2020-08-13,0,0.0,0
2020-08-14,0,0.29,0
2020-08-15,0,0.57,0
2020-08-16,0,0.86,0
2020-08-17,2,1.0,0
2020-08-18,2,1.0,0
2020-08-19,2,1.0,0
2020-08-20,1,1.0,0
2020-08-21,0,0.86,0
2020-08-22,0,0.86,0
2020-08-23,0,0.71,0
2020-08-24,1,0.71,0
2020-08-25,2,0.71,0
2020-08-26,1,0.71,0
2020-08-27,1,0.71,0
2020-08-28,0,0.57,0
2020-08-29,0,0.29,0
2020-08-30,0,0.14,0
2020-08-31,0,0.0,0
2020-09-01,0,0.14,0
2020-09-02,0,0.14,0
2020-09-03,0,0.14,0
2020-09-04,1,0.14,0
2020-09-05,0,0.14,0
2020-09-06,0,0.29,0
2020-09-07,0,0.29,0
2020-09-08,0,0.14,0
2020-09-09,1,0.14,0
2020-09-10,0,0.14,0
2020-09-11,0,0.14,0
2020-09-12,0,0.43,0
2020-09-13,0,0.29,0
2020-09-14,0,0.29,0
2020-09-15,2,0.57,0
2020-09-16,0,0.57,0
2020-09-17,0,0.71,0
2020-09-18,2,1.0,0
2020-09-19,0,1.0,0
2020-09-20,1,1.14,0
2020-09-21,2,1.29,0
2020-09-22,2,1.0,0
2020-09-23,1,1.14,0
2020-09-24,1,1.0,0
2020-09-25,0,0.71,0
2020-09-26,1,0.71,0
2020-09-27,0,0.57,0
2020-09-28,0,0.43,0
2020-09-29,2,0.71,0
2020-09-30,0,0.71,0
2020-10-01,0,0.71,0
2020-10-02,2,1.71,0
2020-10-03,1,3.0,0
2020-10-04,0,3.71,0
2020-10-05,7,5.0,0
2020-10-06,11,5.71,0
2020-10-07,5,6.0,0
2020-10-08,9,6.14,0
2020-10-09,7,6.86,0
2020-10-10,3,6.14,0
2020-10-11,1,7.86,0
2020-10-12,12,8.86,0
2020-10-13,6,9.71,0
2020-10-14,17,11.0,0
2020-10-15,16,11.0,0
2020-10-16,13,11.0,0
2020-10-17,12,11.29,0
2020-10-18,1,10.0,0
2020-10-19,12,9.71,0
2020-10-20,8,10.57,0
2020-10-21,8,12.29,0
2020-10-22,14,13.14,0
2020-10-23,19,16.71,0
2020-10-24,24,17.71,0
2020-10-25,7,18.86,0
2020-10-26,37,21.0,0
2020-10-27,15,20.29,0
2020-10-28,16,18.57,0
2020-10-29,29,18.0,0
2020-10-30,14,18.14,0
2020-10-31,12,18.14,0
2020-11-01,3,19.29,0
2020-11-02,38,18.0,0
2020-11-03,15,17.71,0
2020-11-04,24,18.71,0
2020-11-05,20,18.57,0
2020-11-06,12,17.57,0
2020-11-07,19,19.71,0
2020-11-08,2,20.86,0
2020-11-09,31,21.71,0
2020-11-10,30,22.71,0
2020-11-11,32,23.29,0
2020-11-12,26,23.29,0
2020-11-13,19,24.0,0
2020-11-14,23,21.57,0
2020-11-15,2,21.71,0
2020-11-16,36,21.29,0
2020-11-17,13,21.29,0
2020-11-18,33,19.0,0
2020-11-19,23,19.86,0
2020-11-20,19,19.0,0
2020-11-21,7,20.29,0
2020-11-22,8,18.71,0
2020-11-23,30,16.57,0
2020-11-24,22,15.57,0
2020-11-25,22,15.29,0
2020-11-26,8,14.57,0
2020-11-27,12,12.14,0
2020-11-28,5,11.86,0
2020-11-29,3,10.57,0
2020-11-30,13,11.29,0
2020-12-01,20,12.0,0
2020-12-02,13,12.43,0
2020-12-03,13,12.0,0
2020-12-04,17,13.29,0
2020-12-05,8,11.0,0
2020-12-06,0,11.57,0
2020-12-07,22,10.86,0
2020-12-08,4,9.86,0
2020-12-09,17,9.71,0
2020-12-10,8,10.0,0
2020-12-11,10,8.86,0
2020-12-12,7,10.57,0
2020-12-13,2,9.86,0
2020-12-14,14,9.57,0
2020-12-15,16,10.0,0
2020-12-16,12,11.0,0
2020-12-17,6,10.71,0
2020-12-18,13,11.0,0
2020-12-19,14,10.57,0
2020-12-20,0,10.57,0
2020-12-21,16,10.86,0
2020-12-22,13,9.57,0
2020-12-23,12,8.0,0
2020-12-24,8,8.57,0
2020-12-25,4,8.29,0
2020-12-26,3,7.57,0
2020-12-27,4,7.0,0
2020-12-28,14,6.57,0
2020-12-29,8,6.86,0
2020-12-30,8,7.86,0
2020-12-31,5,8.14,0
2021-01-01,6,8.71,0
2021-01-02,10,9.14,0
2021-01-03,6,10.14,0
2021-01-04,18,10.86,0
2021-01-05,11,11.57,0
2021-01-06,15,10.86,0
2021-01-07,10,10.14,0
2021-01-08,11,10.0,0
2021-01-09,5,10.43,0
2021-01-10,1,10.71,0
2021-01-11,17,11.0,0
2021-01-12,14,11.29,0
2021-01-13,17,12.29,0
2021-01-14,12,12.57,0
2021-01-15,13,12.0,0
2021-01-16,12,11.71,0
2021-01-17,3,10.29,0
2021-01-18,13,10.29,0
2021-01-19,12,9.71,0
2021-01-20,7,9.43,0
2021-01-21,12,9.57,0
2021-01-22,9,8.29,0
2021-01-23,10,7.0,0
2021-01-24,4,6.71,0
2021-01-25,4,6.14,0
2021-01-26,3,5.57,0
2021-01-27,5,4.29,0
2021-01-28,8,3.71,0
2021-01-29,5,4.43,0
2021-01-30,1,4.57,0
2021-01-31,0,5.57,0
2021-02-01,9,5.14,0
2021-02-02,4,5.57,0
2021-02-03,12,5.71,0
2021-02-04,5,5.71,0
2021-02-05,8,6.29,0
2021-02-06,2,6.43,0
2021-02-07,0,5.14,0
2021-02-08,13,4.86,0
2021-02-09,5,4.14,0
2021-02-10,3,4.57,0
2021-02-11,3,5.57,0
2021-02-12,3,5.43,0
2021-02-13,5,6.14,0
2021-02-14,7,6.71,0
2021-02-15,12,7.14,0
2021-02-16,10,7.57,0
2021-02-17,7,7.43,0
2021-02-18,6,6.57,0
2021-02-19,6,5.71,0
2021-02-20,4,4.71,0
2021-02-21,1,4.14,0
2021-02-22,6,3.57,0
2021-02-23,3,3.14,0
2021-02-24,3,2.86,0
2021-02-25,2,2.71,0
2021-02-26,3,2.29,0
2021-02-27,2,3.0,0
2021-02-28,0,3.14,0
2021-03-01,3,3.57,0
2021-03-02,8,4.0,0
2021-03-03,4,4.29,0
2021-03-04,5,4.29,0
2021-03-05,6,5.0,0
2021-03-06,4,5.29,0
2021-03-07,0,5.29,0
2021-03-08,8,5.29,0
2021-03-09,10,5.57,0
2021-03-10,4,5.0,0
2021-03-11,5,5.14,0
2021-03-12,8,5.0,0
2021-03-13,0,4.0,0
2021-03-14,1,4.29,0
2021-03-15,7,4.0,0
2021-03-16,3,4.14,0
2021-03-17,6,5.0,0
2021-03-18,3,5.0,0
2021-03-19,9,5.14,0
2021-03-20,6,5.71,0
2021-03-21,1,6.29,0
2021-03-22,8,7.57,0
2021-03-23,7,7.14,0
2021-03-24,10,7.0,0
2021-03-25,12,7.14,0
2021-03-26,6,7.57,0
2021-03-27,5,7.43,0
2021-03-28,2,7.43,0
2021-03-29,11,6.71,0
2021-03-30,6,6.43,0
2021-03-31,10,6.43,0
2021-04-01,7,6.29,0
2021-04-02,4,6.29,0
2021-04-03,5,6.0,0
2021-04-04,1,6.14,0
2021-04-05,11,7.0,0
2021-04-06,4,6.86,0
2021-04-07,11,6.86,0
2021-04-08,13,6.86,0
2021-04-09,3,8.71,0
2021-04-10,5,8.86,0
2021-04-11,1,8.57,0
2021-04-12,24,7.86,0
2021-04-13,5,8.57,0
2021-04-14,9,9.29,0
2021-04-15,8,9.14,0
2021-04-16,8,7.71,0
2021-04-17,10,7.57,0
2021-04-18,0,7.14,0
2021-04-19,14,9.0,0
2021-04-20,4,9.71,0
2021-04-21,6,9.71,0
2021-04-22,21,9.71,0
2021-04-23,13,9.86,0
2021-04-24,10,10.29,0
2021-04-25,0,10.57,0
2021-04-26,15,8.29,0
2021-04-27,7,7.29,0
2021-04-28,8,6.14,0
2021-04-29,5,6.14,0
2021-04-30,6,5.43,0
2021-05-01,2,4.86,0
2021-05-02,0,3.86,0
2021-05-03,10,4.29,0
2021-05-04,3,4.14,0
2021-05-05,1,4.57,0
2021-05-06,8,4.71,0
2021-05-07,5,5.0,0
2021-05-08,5,5.0,0
2021-05-09,1,6.14,0
2021-05-10,12,6.0,0
2021-05-11,3,6.14,0
2021-05-12,9,6.0,0
2021-05-13,7,6.43,0
2021-05-14,6,7.14,0
2021-05-15,4,7.86,0
2021-05-16,4,8.29,0
2021-05-17,17,9.14,0
2021-05-18,8,9.57,0
2021-05-19,12,11.0,0
2021-05-20,13,10.71,0
2021-05-21,9,9.29,0
2021-05-22,14,9.71,0
2021-05-23,2,8.71,0
2021-05-24,7,8.86,0
2021-05-25,11,9.29,0
2021-05-26,5,9.29,0
2021-05-27,14,9.43,0
2021-05-28,12,9.71,0
2021-05-29,14,9.43,0
2021-05-30,3,10.0,0
2021-05-31,9,9.86,0
2021-06-01,9,9.0,0
2021-06-02,9,7.43,0
2021-06-03,13,7.0,0
2021-06-04,6,7.0,0
2021-06-05,3,5.86,0
2021-06-06,0,6.0,0
2021-06-07,9,4.86,0
2021-06-08,1,4.29,0
2021-06-09,10,4.71,0
2021-06-10,5,4.86,0
2021-06-11,2,4.0,0
2021-06-12,6,4.0,0
2021-06-13,1,2.86,0
2021-06-14,3,2.14,0
2021-06-15,1,2.0,0
2021-06-16,2,1.43,0
2021-06-17,0,1.29,0
2021-06-18,1,1.0,0
2021-06-19,2,0.86,0
2021-06-20,0,1.0,0
2021-06-21,1,1.14,0
2021-06-22,0,1.0,0
2021-06-23,3,0.71,0
2021-06-24,1,0.71,0
2021-06-25,0,0.71,0
2021-06-26,0,0.71,0
2021-06-27,0,0.43,0
2021-06-28,1,0.29,0
2021-06-29,0,0.43,0
2021-06-30,1,0.57,0
2021-07-01,0,0.57,0
2021-07-02,1,0.86,0
2021-07-03,1,1.0,0
2021-07-04,0,0.86,0
2021-07-05,3,1.0,0
2021-07-06,1,0.86,0
2021-07-07,0,1.14,0
2021-07-08,1,1.14,0
2021-07-09,0,1.14,0
2021-07-10,3,1.0,0
2021-07-11,0,1.29,0
2021-07-12,3,1.43,0
2021-07-13,0,1.57,0
2021-07-14,2,1.43,0
2021-07-15,2,1.43,0
2021-07-16,1,1.29,0
2021-07-17,2,1.43,0
2021-07-18,0,2.29,0
2021-07-19,2,2.43,0
2021-07-20,1,2.43,0
2021-07-21,8,2.43,0
2021-07-22,3,2.43,0
2021-07-23,1,3.14,0
2021-07-24,2,3.71,0
2021-07-25,0,2.57,0
2021-07-26,7,2.57,0
2021-07-27,5,3.29,0
2021-07-28,0,3.71,0
2021-07-29,3,4.43,0
2021-07-30,6,4.57,0
2021-07-31,5,4.29,0
2021-08-01,5,5.0,0
2021-08-02,8,5.29,0
2021-08-03,3,5.14,0
2021-08-04,5,5.57,0
2021-08-05,5,5.14,0
2021-08-06,5,5.0,0
2021-08-07,8,5.29,0
2021-08-08,2,5.29,0
2021-08-09,7,6.71,0
2021-08-10,5,7.29,0
2021-08-11,5,8.43,0
2021-08-12,15,9.0,0
2021-08-13,9,10.29,0
2021-08-14,16,11.71,0
2021-08-15,6,12.0,0
2021-08-16,16,10.57,0
2021-08-17,15,10.86,0
2021-08-18,7,9.14,0
2021-08-19,5,10.0,0
2021-08-20,11,10.57,0
2021-08-21,4,10.43,0
2021-08-22,12,13.0,0
2021-08-23,20,13.86,0
2021-08-24,14,14.43,0
2021-08-25,25,15.43,0
2021-08-26,11,14.57,0
2021-08-27,15,15.43,0
2021-08-28,11,14.29,0
2021-08-29,6,14.43,0
2021-08-30,26,15.0,0
2021-08-31,6,15.0,0
2021-09-01,26,16.71,0
2021-09-02,15,16.0,0
2021-09-03,15,13.43,0
2021-09-04,23,17.14,0
2021-09-05,1,15.57,0
2021-09-06,8,14.86,0
2021-09-07,32,16.43,0
2021-09-08,15,15.86,0
2021-09-09,10,18.57,0
2021-09-10,26,19.57,0
2021-09-11,19,19.57,0
2021-09-12,20,21.57,0
2021-09-13,15,24.14,0
2021-09-14,32,24.29,0
2021-09-15,29,22.86,0
2021-09-16,28,22.14,0
2021-09-17,27,22.0,0
2021-09-18,9,19.29,0
2021-09-19,15,19.0,0
2021-09-20,14,17.29,0
2021-09-21,13,16.0,0
2021-09-22,27,16.43,0
2021-09-23,16,15.43,0
2021-09-24,18,14.43,0
2021-09-25,12,13.71,0
2021-09-26,8,12.71,0
2021-09-27,7,13.14,0
2021-09-28,8,13.86,0
2021-09-29,20,13.57,0
2021-09-30,19,14.71,0
2021-10-01,23,14.86,0
2021-10-02,10,17.86,0
2021-10-03,16,16.71,0
2021-10-04,8,16.71,0
2021-10-05,29,16.0,0
2021-10-06,12,15.43,0
2021-10-07,19,13.71,0
2021-10-08,18,16.43,0
2021-10-09,6,14.0,0
2021-10-10,4,14.29,0
2021-10-11,27,14.43,0
2021-10-12,12,14.29,0
2021-10-13,14,14.43,0
2021-10-14,20,15.29,0
2021-10-15,17,12.14,0
2021-10-16,7,13.86,0
2021-10-17,10,16.43,0
2021-10-18,5,16.0,0
2021-10-19,24,15.57,0
2021-10-20,32,17.0,0
2021-10-21,17,17.0,0
2021-10-22,14,17.43,0
2021-10-23,17,16.86,0
2021-10-24,10,14.29,0
2021-10-25,8,13.29,0
2021-10-26,20,14.43,0
2021-10-27,14,13.57,0
2021-10-28,10,13.0,0
2021-10-29,22,14.29,0
2021-10-30,11,16.0,0
2021-10-31,6,22.29,0
2021-11-01,17,25.29,0
2021-11-02,32,27.0,0
2021-11-03,58,28.86,0
2021-11-04,31,30.71,0
2021-11-05,34,31.0,0
2021-11-06,24,32.57,0
2021-11-07,19,29.86,0
2021-11-08,19,28.71,0
2021-11-09,43,29.86,0
2021-11-10,39,29.86,0
2021-11-11,23,28.29,0
2021-11-12,42,31.86,0
2021-11-13,24,30.57,0
2021-11-14,8,32.43,0
2021-11-15,44,33.71,0
2021-11-16,34,32.43,0
2021-11-17,52,31.43,0
2021-11-18,32,33.29,0
2021-11-19,33,30.57,0
2021-11-20,17,30.57,0
2021-11-21,21,32.57,0
2021-11-22,25,33.86,0
2021-11-23,34,39.71,0
2021-11-24,66,45.29,0
2021-11-25,41,52.29,0
2021-11-26,74,53.57,0
2021-11-27,56,60.29,0
2021-11-28,70,61.29,0
2021-11-29,34,60.71,0
2021-11-30,81,60.14,0
2021-12-01,73,57.86,0
2021-12-02,37,54.29,0
2021-12-03,70,55.14,0
2021-12-04,40,52.71,0
2021-12-05,45,58.71,0
2021-12-06,40,69.14,0
2021-12-07,64,68.14,0
2021-12-08,115,71.29,0
2021-12-09,110,72.14,0
2021-12-10,63,71.71,0
2021-12-11,62,75.29,0
2021-12-12,51,70.29,0
2021-12-13,37,73.0,0
2021-12-14,89,75.0,0
2021-12-15,80,75.14,0
2021-12-16,129,74.43,0
2021-12-17,77,74.57,0
2021-12-18,63,71.29,0
2021-12-19,46,71.43,0
2021-12-20,38,67.0,0
2021-12-21,66,64.86,0
2021-12-22,81,62.71,0
2021-12-23,98,60.14,0
2021-12-24,62,62.57,0
2021-12-25,48,64.14,0
2021-12-26,28,63.0,0
2021-12-27,55,62.57,0
2021-12-28,77,63.71,0
2021-12-29,73,62.57,0
2021-12-30,95,66.14,0
2021-12-31,70,66.86,0
2022-01-01,40,67.71,0
2022-01-02,53,71.86,0
2022-01-03,60,71.43,0
2022-01-04,83,75.71,0
2022-01-05,102,82.71,0
2022-01-06,92,81.0,0
2022-01-07,100,84.0,0
2022-01-08,89,83.0,0
2022-01-09,41,91.43,0
2022-01-10,81,89.14,0
2022-01-11,76,85.57,0
2022-01-12,161,82.29,0
2022-01-13,76,86.57,0
2022-01-14,75,83.43,0
2022-01-15,66,93.29,0
2022-01-16,71,89.57,0
2022-01-17,59,90.71,0
2022-01-18,145,100.29,0
2022-01-19,135,110.71,0
2022-01-20,84,123.0,0
2022-01-21,142,140.14,0
2022-01-22,139,158.29,0
2022-01-23,157,175.14,0
2022-01-24,179,187.71,0
2022-01-25,272,190.0,0
2022-01-26,253,185.71,0
2022-01-27,172,181.43,0
2022-01-28,158,184.14,0
2022-01-29,109,172.86,0
2022-01-30,127,172.71,0
2022-01-31,198,175.43,0
2022-02-01,193,174.29,0
2022-02-02,252,171.0,0
2022-02-03,191,169.0,0
2022-02-04,150,163.71,0
2022-02-05,86,153.43,0
2022-02-06,113,145.71,0
2022-02-07,161,136.14,0
2022-02-08,121,126.86,0
2022-02-09,198,127.57,0
2022-02-10,124,121.43,0
2022-02-11,85,115.14,0
2022-02-12,91,112.57,0
2022-02-13,70,102.86,0
2022-02-14,117,96.43,0
2022-02-15,103,96.0,0
2022-02-16,130,91.0,0
2022-02-17,79,85.43,0
2022-02-18,82,84.57,0
2022-02-19,56,81.0,0
2022-02-20,31,71.86,0
2022-02-21,111,70.43,0
2022-02-22,78,71.14,0
2022-02-23,66,70.14,0
2022-02-24,69,67.57,0
2022-02-25,87,67.71,0
2022-02-26,49,70.0,0
2022-02-27,13,79.71,0
2022-02-28,112,88.57,0
2022-03-01,94,98.86,0
2022-03-02,134,107.86,0
2022-03-03,131,110.71,0
2022-03-04,159,,0
2022-03-05,112,,0
2022-03-06,33,,0
2022-03-07,206,,0
2022-03-08,59,,0
2022-03-09,0,,0
