Datum,Fälle,7-Tages-Durchschnitt,baseline
2020-05-29,0,0.0,0
2020-05-30,0,0.0,0
2020-05-31,0,0.0,0
2020-06-01,0,0.0,0
2020-06-02,0,0.0,0
2020-06-03,0,0.0,0
2020-06-04,0,0.0,0
2020-06-05,0,0.0,0
2020-06-06,0,0.0,0
2020-06-07,0,0.0,0
2020-06-08,0,0.0,0
2020-06-09,0,0.0,0
2020-06-10,0,0.0,0
2020-06-11,0,0.0,0
2020-06-12,0,0.0,0
2020-06-13,0,0.0,0
2020-06-14,0,0.0,0
2020-06-15,0,0.0,0
2020-06-16,0,0.0,0
2020-06-17,0,0.0,0
2020-06-18,0,0.0,0
2020-06-19,0,0.0,0
2020-06-20,0,0.0,0
2020-06-21,0,0.14,0
2020-06-22,0,0.29,0
2020-06-23,0,0.43,0
2020-06-24,1,0.43,0
2020-06-25,1,0.43,0
2020-06-26,1,0.43,0
2020-06-27,0,0.71,0
2020-06-28,0,0.57,0
2020-06-29,0,0.43,0
2020-06-30,2,0.29,0
2020-07-01,0,0.29,0
2020-07-02,0,0.29,0
2020-07-03,0,0.29,0
2020-07-04,0,0.14,0
2020-07-05,0,0.29,0
2020-07-06,0,0.29,0
2020-07-07,1,0.29,0
2020-07-08,1,0.29,0
2020-07-09,0,0.43,0
2020-07-10,0,0.43,0
2020-07-11,0,0.29,0
2020-07-12,1,0.29,0
2020-07-13,0,0.29,0
2020-07-14,0,0.29,0
2020-07-15,1,0.29,0
2020-07-16,0,0.14,0
2020-07-17,0,0.14,0
2020-07-18,0,0.14,0
2020-07-19,0,0.0,0
2020-07-20,0,0.14,0
2020-07-21,0,0.14,0
2020-07-22,0,0.14,0
2020-07-23,1,0.14,0
2020-07-24,0,0.14,0
2020-07-25,0,0.14,0
2020-07-26,0,0.14,0
2020-07-27,0,0.14,0
2020-07-28,0,0.29,0
2020-07-29,0,0.29,0
2020-07-30,1,0.29,0
2020-07-31,1,0.29,0
2020-08-01,0,0.29,0
2020-08-02,0,0.29,0
2020-08-03,0,0.14,0
2020-08-04,0,0.14,0
2020-08-05,0,0.14,0
2020-08-06,0,0.14,0
2020-08-07,1,0.43,0
2020-08-08,0,0.86,0
2020-08-09,0,1.0,0
2020-08-10,2,1.0,0
2020-08-11,3,1.0,0
2020-08-12,1,1.29,0
2020-08-13,0,1.29,0
2020-08-14,1,1.0,0
2020-08-15,2,0.86,0
2020-08-16,0,0.86,0
2020-08-17,0,1.14,0
2020-08-18,2,1.14,0
2020-08-19,1,1.0,0
2020-08-20,2,1.0,0
2020-08-21,1,1.29,0
2020-08-22,1,1.0,0
2020-08-23,0,0.86,0
2020-08-24,2,0.71,0
2020-08-25,0,0.57,0
2020-08-26,0,0.43,0
2020-08-27,1,0.57,0
2020-08-28,0,0.43,0
2020-08-29,0,0.57,0
2020-08-30,1,0.86,0
2020-08-31,1,0.71,0
2020-09-01,1,0.86,0
2020-09-02,2,0.86,0
2020-09-03,0,1.0,0
2020-09-04,1,1.0,0
2020-09-05,0,1.29,0
2020-09-06,2,1.43,0
2020-09-07,1,2.0,0
2020-09-08,3,2.0,0
2020-09-09,3,2.0,0
2020-09-10,4,1.86,0
2020-09-11,1,2.0,0
2020-09-12,0,1.86,0
2020-09-13,1,1.71,0
2020-09-14,2,1.57,0
2020-09-15,2,1.57,0
2020-09-16,2,1.57,0
2020-09-17,3,1.43,0
2020-09-18,1,1.14,0
2020-09-19,0,0.86,0
2020-09-20,0,0.86,0
2020-09-21,0,0.86,0
2020-09-22,0,1.14,0
2020-09-23,2,1.14,0
2020-09-24,3,1.29,0
2020-09-25,3,2.0,0
2020-09-26,0,2.57,0
2020-09-27,1,3.0,0
2020-09-28,5,2.71,0
2020-09-29,4,3.29,0
2020-09-30,5,4.0,0
2020-10-01,1,3.86,0
2020-10-02,7,4.14,0
2020-10-03,5,4.43,0
2020-10-04,0,4.43,0
2020-10-05,7,4.86,0
2020-10-06,6,4.86,0
2020-10-07,5,5.43,0
2020-10-08,4,6.14,0
2020-10-09,7,6.57,0
2020-10-10,9,8.86,0
2020-10-11,5,10.71,0
2020-10-12,10,13.14,0
2020-10-13,22,14.71,0
2020-10-14,18,14.71,0
2020-10-15,21,16.0,0
2020-10-16,18,19.14,0
2020-10-17,9,21.43,0
2020-10-18,14,24.0,0
2020-10-19,32,26.86,0
2020-10-20,38,29.43,0
2020-10-21,36,30.57,0
2020-10-22,41,30.86,0
2020-10-23,36,34.86,0
2020-10-24,17,38.29,0
2020-10-25,16,40.0,0
2020-10-26,60,39.43,0
2020-10-27,62,39.43,0
2020-10-28,48,38.86,0
2020-10-29,37,38.57,0
2020-10-30,36,35.71,0
2020-10-31,13,36.0,0
2020-11-01,14,34.29,0
2020-11-02,40,34.0,0
2020-11-03,64,32.43,0
2020-11-04,36,31.43,0
2020-11-05,35,30.14,0
2020-11-06,25,35.86,0
2020-11-07,6,30.57,0
2020-11-08,5,29.43,0
2020-11-09,80,27.71,0
2020-11-10,27,27.43,0
2020-11-11,28,28.14,0
2020-11-12,23,28.43,0
2020-11-13,23,25.71,0
2020-11-14,11,26.29,0
2020-11-15,7,26.14,0
2020-11-16,61,26.0,0
2020-11-17,31,26.29,0
2020-11-18,27,25.57,0
2020-11-19,22,25.14,0
2020-11-20,25,24.86,0
2020-11-21,6,25.71,0
2020-11-22,4,24.71,0
2020-11-23,59,25.57,0
2020-11-24,37,26.86,0
2020-11-25,20,27.0,0
2020-11-26,28,27.29,0
2020-11-27,34,24.43,0
2020-11-28,7,25.57,0
2020-11-29,6,26.43,0
2020-11-30,39,27.71,0
2020-12-01,45,26.86,0
2020-12-02,26,27.0,0
2020-12-03,37,27.0,0
2020-12-04,28,29.14,0
2020-12-05,8,27.86,0
2020-12-06,6,28.86,0
2020-12-07,54,27.14,0
2020-12-08,36,27.57,0
2020-12-09,33,28.57,0
2020-12-10,25,28.14,0
2020-12-11,31,27.71,0
2020-12-12,15,26.57,0
2020-12-13,3,27.43,0
2020-12-14,51,27.57,0
2020-12-15,28,27.57,0
2020-12-16,39,27.29,0
2020-12-17,26,28.57,0
2020-12-18,31,27.0,0
2020-12-19,13,27.86,0
2020-12-20,12,25.57,0
2020-12-21,40,25.43,0
2020-12-22,34,21.43,0
2020-12-23,23,20.43,0
2020-12-24,25,20.0,0
2020-12-25,3,20.43,0
2020-12-26,6,20.29,0
2020-12-27,9,20.0,0
2020-12-28,43,18.57,0
2020-12-29,33,18.86,0
2020-12-30,21,20.71,0
2020-12-31,15,22.0,0
2021-01-01,5,23.71,0
2021-01-02,19,25.57,0
2021-01-03,18,26.29,0
2021-01-04,55,28.14,0
2021-01-05,46,30.57,0
2021-01-06,26,28.57,0
2021-01-07,28,26.57,0
2021-01-08,22,24.0,0
2021-01-09,5,20.86,0
2021-01-10,4,19.43,0
2021-01-11,37,18.0,0
2021-01-12,24,16.43,0
2021-01-13,16,16.29,0
2021-01-14,18,15.71,0
2021-01-15,11,13.86,0
2021-01-16,4,13.0,0
2021-01-17,0,13.29,0
2021-01-18,24,13.14,0
2021-01-19,18,13.29,0
2021-01-20,18,13.43,0
2021-01-21,17,14.14,0
2021-01-22,12,16.86,0
2021-01-23,5,15.71,0
2021-01-24,5,15.0,0
2021-01-25,43,14.14,0
2021-01-26,10,13.57,0
2021-01-27,13,14.14,0
2021-01-28,11,13.86,0
2021-01-29,8,9.57,0
2021-01-30,9,9.57,0
2021-01-31,3,9.29,0
2021-02-01,13,8.71,0
2021-02-02,10,8.71,0
2021-02-03,11,7.86,0
2021-02-04,7,8.0,0
2021-02-05,8,8.86,0
2021-02-06,3,8.43,0
2021-02-07,4,7.71,0
2021-02-08,19,6.86,0
2021-02-09,7,6.29,0
2021-02-10,6,5.86,0
2021-02-11,1,5.57,0
2021-02-12,4,5.43,0
2021-02-13,0,4.71,0
2021-02-14,2,5.29,0
2021-02-15,18,5.71,0
2021-02-16,2,5.71,0
2021-02-17,10,5.71,0
2021-02-18,4,5.43,0
2021-02-19,4,3.43,0
2021-02-20,0,4.43,0
2021-02-21,0,3.86,0
2021-02-22,4,3.86,0
2021-02-23,9,3.86,0
2021-02-24,6,4.14,0
2021-02-25,4,4.14,0
2021-02-26,4,4.86,0
2021-02-27,2,4.43,0
2021-02-28,0,4.57,0
2021-03-01,9,5.0,0
2021-03-02,6,5.0,0
2021-03-03,7,5.43,0
2021-03-04,7,5.71,0
2021-03-05,4,6.57,0
2021-03-06,5,7.0,0
2021-03-07,2,7.43,0
2021-03-08,15,7.57,0
2021-03-09,9,7.57,0
2021-03-10,10,7.29,0
2021-03-11,8,7.0,0
2021-03-12,4,7.57,0
2021-03-13,3,7.0,0
2021-03-14,0,6.43,0
2021-03-15,19,6.29,0
2021-03-16,5,6.43,0
2021-03-17,6,6.29,0
2021-03-18,7,6.29,0
2021-03-19,5,6.57,0
2021-03-20,2,7.29,0
2021-03-21,0,7.14,0
2021-03-22,21,6.43,0
2021-03-23,10,7.43,0
2021-03-24,5,8.0,0
2021-03-25,2,8.29,0
2021-03-26,12,7.57,0
2021-03-27,6,8.29,0
2021-03-28,2,8.71,0
2021-03-29,16,10.0,0
2021-03-30,15,8.43,0
2021-03-31,8,8.86,0
2021-04-01,11,9.0,0
2021-04-02,1,7.43,0
2021-04-03,9,7.0,0
2021-04-04,3,7.0,0
2021-04-05,5,7.71,0
2021-04-06,12,9.0,0
2021-04-07,8,8.43,0
2021-04-08,16,8.0,0
2021-04-09,10,9.14,0
2021-04-10,5,8.29,0
2021-04-11,0,8.43,0
2021-04-12,13,7.71,0
2021-04-13,6,7.71,0
2021-04-14,9,7.57,0
2021-04-15,11,8.43,0
2021-04-16,10,9.0,0
2021-04-17,4,10.57,0
2021-04-18,6,11.0,0
2021-04-19,17,10.14,0
2021-04-20,17,9.86,0
2021-04-21,12,10.43,0
2021-04-22,5,9.86,0
2021-04-23,8,9.57,0
2021-04-24,8,8.0,0
2021-04-25,2,8.0,0
2021-04-26,15,8.43,0
2021-04-27,6,8.43,0
2021-04-28,12,7.57,0
2021-04-29,8,7.71,0
2021-04-30,8,7.71,0
2021-05-01,2,7.86,0
2021-05-02,3,7.43,0
2021-05-03,15,7.43,0
2021-05-04,7,7.29,0
2021-05-05,9,7.29,0
2021-05-06,8,7.71,0
2021-05-07,7,7.71,0
2021-05-08,2,8.14,0
2021-05-09,6,8.29,0
2021-05-10,15,7.71,0
2021-05-11,10,7.86,0
2021-05-12,10,8.71,0
2021-05-13,4,8.0,0
2021-05-14,8,8.14,0
2021-05-15,8,8.71,0
2021-05-16,1,8.86,0
2021-05-17,16,9.43,0
2021-05-18,14,9.57,0
2021-05-19,11,9.14,0
2021-05-20,8,9.0,0
2021-05-21,9,6.71,0
2021-05-22,5,7.14,0
2021-05-23,0,6.71,0
2021-05-24,0,6.0,0
2021-05-25,17,6.14,0
2021-05-26,8,5.71,0
2021-05-27,3,5.71,0
2021-05-28,10,7.29,0
2021-05-29,2,5.43,0
2021-05-30,0,5.43,0
2021-05-31,11,5.14,0
2021-06-01,4,4.0,0
2021-06-02,8,3.86,0
2021-06-03,1,3.86,0
2021-06-04,2,3.14,0
2021-06-05,1,2.86,0
2021-06-06,0,2.0,0
2021-06-07,6,2.14,0
2021-06-08,2,1.86,0
2021-06-09,2,1.71,0
2021-06-10,2,2.0,0
2021-06-11,0,1.71,0
2021-06-12,0,1.57,0
2021-06-13,2,2.29,0
2021-06-14,4,2.0,0
2021-06-15,1,2.0,0
2021-06-16,7,2.0,0
2021-06-17,0,1.71,0
2021-06-18,0,1.43,0
2021-06-19,0,1.43,0
2021-06-20,0,0.43,0
2021-06-21,2,0.43,0
2021-06-22,1,0.57,0
2021-06-23,0,0.71,0
2021-06-24,0,0.71,0
2021-06-25,1,0.43,0
2021-06-26,1,0.29,0
2021-06-27,0,0.43,0
2021-06-28,0,0.86,0
2021-06-29,0,0.71,0
2021-06-30,1,0.57,0
2021-07-01,3,0.71,0
2021-07-02,0,1.0,0
2021-07-03,0,1.14,0
2021-07-04,1,1.14,0
2021-07-05,2,0.71,0
2021-07-06,1,0.86,0
2021-07-07,1,1.0,0
2021-07-08,0,0.86,0
2021-07-09,1,0.71,0
2021-07-10,1,1.0,0
2021-07-11,0,1.14,0
2021-07-12,1,1.14,0
2021-07-13,3,1.14,0
2021-07-14,2,1.0,0
2021-07-15,0,1.0,0
2021-07-16,1,1.0,0
2021-07-17,0,1.14,0
2021-07-18,0,1.0,0
2021-07-19,1,1.29,0
2021-07-20,4,1.57,0
2021-07-21,1,1.57,0
2021-07-22,2,1.57,0
2021-07-23,3,2.0,0
2021-07-24,0,1.43,0
2021-07-25,0,1.29,0
2021-07-26,4,1.14,0
2021-07-27,0,0.71,0
2021-07-28,0,1.0,0
2021-07-29,1,1.43,0
2021-07-30,0,1.0,0
2021-07-31,2,1.14,0
2021-08-01,3,1.71,0
2021-08-02,1,2.86,0
2021-08-03,1,3.57,0
2021-08-04,4,3.43,0
2021-08-05,9,3.57,0
2021-08-06,5,4.57,0
2021-08-07,1,5.43,0
2021-08-08,4,5.43,0
2021-08-09,8,6.14,0
2021-08-10,7,7.57,0
2021-08-11,4,8.0,0
2021-08-12,14,7.86,0
2021-08-13,15,9.57,0
2021-08-14,4,10.71,0
2021-08-15,3,11.86,0
2021-08-16,20,11.14,0
2021-08-17,15,10.14,0
2021-08-18,12,10.0,0
2021-08-19,9,10.0,0
2021-08-20,8,10.86,0
2021-08-21,3,12.57,0
2021-08-22,3,12.14,0
2021-08-23,26,14.0,0
2021-08-24,27,15.57,0
2021-08-25,9,16.0,0
2021-08-26,22,16.71,0
2021-08-27,19,19.14,0
2021-08-28,6,20.43,0
2021-08-29,8,22.57,0
2021-08-30,43,26.43,0
2021-08-31,36,27.29,0
2021-09-01,24,28.0,0
2021-09-02,49,27.14,0
2021-09-03,25,28.86,0
2021-09-04,11,28.71,0
2021-09-05,2,32.29,0
2021-09-06,55,30.57,0
2021-09-07,35,29.86,0
2021-09-08,49,29.14,0
2021-09-09,37,29.71,0
2021-09-10,20,27.86,0
2021-09-11,6,26.43,0
2021-09-12,6,22.14,0
2021-09-13,42,20.86,0
2021-09-14,25,20.86,0
2021-09-15,19,20.57,0
2021-09-16,28,20.14,0
2021-09-17,20,17.86,0
2021-09-18,4,18.29,0
2021-09-19,3,17.0,0
2021-09-20,26,14.86,0
2021-09-21,28,14.86,0
2021-09-22,10,16.43,0
2021-09-23,13,16.29,0
2021-09-24,20,17.0,0
2021-09-25,15,15.57,0
2021-09-26,2,17.71,0
2021-09-27,31,18.29,0
2021-09-28,18,18.43,0
2021-09-29,25,17.43,0
2021-09-30,17,17.43,0
2021-10-01,21,18.0,0
2021-10-02,8,17.86,0
2021-10-03,2,16.29,0
2021-10-04,35,16.29,0
2021-10-05,17,15.43,0
2021-10-06,14,14.57,0
2021-10-07,17,15.0,0
2021-10-08,15,13.71,0
2021-10-09,2,13.29,0
2021-10-10,5,14.14,0
2021-10-11,26,14.57,0
2021-10-12,14,15.57,0
2021-10-13,20,16.43,0
2021-10-14,20,15.86,0
2021-10-15,22,17.86,0
2021-10-16,8,19.57,0
2021-10-17,1,21.57,0
2021-10-18,40,22.71,0
2021-10-19,26,22.86,0
2021-10-20,34,23.71,0
2021-10-21,28,25.14,0
2021-10-22,23,27.14,0
2021-10-23,14,27.29,0
2021-10-24,11,26.86,0
2021-10-25,54,26.71,0
2021-10-26,27,27.29,0
2021-10-27,31,27.71,0
2021-10-28,27,28.0,0
2021-10-29,27,,0
2021-10-30,17,,0
2021-10-31,13,,0
2021-11-01,42,,0
2021-11-02,19,,0
2021-11-03,0,,0
