Datum,Fälle,7-Tages-Durchschnitt,baseline
2020-05-29,0,0.14,0
2020-05-30,0,0.14,0
2020-05-31,0,0.14,0
2020-06-01,0,0.14,0
2020-06-02,0,0.14,0
2020-06-03,1,0.14,0
2020-06-04,0,0.14,0
2020-06-05,0,0.14,0
2020-06-06,0,0.14,0
2020-06-07,0,0.14,0
2020-06-08,0,0.14,0
2020-06-09,0,0.14,0
2020-06-10,1,0.14,0
2020-06-11,0,0.29,0
2020-06-12,0,0.43,0
2020-06-13,0,0.57,0
2020-06-14,1,0.43,0
2020-06-15,1,0.57,0
2020-06-16,1,0.57,0
2020-06-17,0,1.0,0
2020-06-18,1,1.0,0
2020-06-19,0,1.0,0
2020-06-20,3,0.86,0
2020-06-21,1,1.0,0
2020-06-22,1,1.14,0
2020-06-23,0,1.14,0
2020-06-24,1,1.29,0
2020-06-25,2,1.29,0
2020-06-26,0,2.14,0
2020-06-27,4,2.43,0
2020-06-28,1,2.29,0
2020-06-29,7,2.71,0
2020-06-30,2,3.0,0
2020-07-01,0,2.57,0
2020-07-02,5,2.43,0
2020-07-03,2,1.71,0
2020-07-04,1,1.71,0
2020-07-05,0,2.14,0
2020-07-06,2,2.0,0
2020-07-07,2,2.43,0
2020-07-08,3,2.43,0
2020-07-09,4,3.14,0
2020-07-10,5,3.43,0
2020-07-11,1,4.29,0
2020-07-12,5,4.29,0
2020-07-13,4,4.57,0
2020-07-14,8,4.57,0
2020-07-15,3,4.43,0
2020-07-16,6,3.86,0
2020-07-17,5,4.14,0
2020-07-18,0,3.43,0
2020-07-19,1,3.29,0
2020-07-20,6,3.29,0
2020-07-21,3,3.0,0
2020-07-22,2,3.0,0
2020-07-23,6,2.86,0
2020-07-24,3,2.86,0
2020-07-25,0,3.71,0
2020-07-26,0,4.86,0
2020-07-27,6,5.0,0
2020-07-28,9,5.29,0
2020-07-29,10,5.43,0
2020-07-30,7,5.86,0
2020-07-31,5,6.57,0
2020-08-01,1,6.57,0
2020-08-02,3,6.43,0
2020-08-03,11,6.14,0
2020-08-04,9,6.57,0
2020-08-05,9,6.43,0
2020-08-06,5,6.14,0
2020-08-07,8,6.0,0
2020-08-08,0,5.43,0
2020-08-09,1,6.0,0
2020-08-10,10,7.86,0
2020-08-11,5,7.86,0
2020-08-12,13,8.43,0
2020-08-13,18,8.43,0
2020-08-14,8,7.57,0
2020-08-15,4,8.0,0
2020-08-16,1,6.43,0
2020-08-17,4,4.71,0
2020-08-18,8,4.57,0
2020-08-19,2,4.14,0
2020-08-20,6,4.57,0
2020-08-21,7,4.29,0
2020-08-22,1,4.57,0
2020-08-23,4,5.43,0
2020-08-24,2,5.86,0
2020-08-25,10,6.29,0
2020-08-26,8,6.86,0
2020-08-27,9,6.43,0
2020-08-28,10,7.0,0
2020-08-29,5,6.43,0
2020-08-30,1,6.14,0
2020-08-31,6,5.57,0
2020-09-01,6,4.71,0
2020-09-02,6,4.29,0
2020-09-03,5,4.57,0
2020-09-04,4,4.0,0
2020-09-05,2,3.86,0
2020-09-06,3,4.0,0
2020-09-07,2,4.57,0
2020-09-08,5,4.57,0
2020-09-09,7,4.57,0
2020-09-10,9,5.0,0
2020-09-11,4,5.57,0
2020-09-12,2,6.14,0
2020-09-13,6,6.43,0
2020-09-14,6,6.57,0
2020-09-15,9,7.71,0
2020-09-16,9,7.86,0
2020-09-17,10,7.71,0
2020-09-18,12,7.71,0
2020-09-19,3,7.29,0
2020-09-20,5,7.0,0
2020-09-21,6,5.86,0
2020-09-22,6,5.43,0
2020-09-23,7,5.57,0
2020-09-24,2,5.0,0
2020-09-25,9,5.0,0
2020-09-26,4,5.29,0
2020-09-27,1,6.14,0
2020-09-28,6,7.14,0
2020-09-29,8,7.43,0
2020-09-30,13,7.71,0
2020-10-01,9,8.29,0
2020-10-02,11,9.57,0
2020-10-03,6,12.43,0
2020-10-04,5,16.29,0
2020-10-05,15,21.43,0
2020-10-06,28,28.43,0
2020-10-07,40,33.57,0
2020-10-08,45,36.0,0
2020-10-09,60,45.14,0
2020-10-10,42,53.57,0
2020-10-11,22,61.0,0
2020-10-12,79,75.86,0
2020-10-13,87,83.43,0
2020-10-14,92,84.43,0
2020-10-15,149,91.86,0
2020-10-16,113,104.86,0
2020-10-17,49,118.29,0
2020-10-18,74,133.57,0
2020-10-19,170,145.43,0
2020-10-20,181,166.71,0
2020-10-21,199,175.29,0
2020-10-22,232,177.0,0
2020-10-23,262,205.29,0
2020-10-24,109,219.29,0
2020-10-25,86,235.29,0
2020-10-26,368,247.57,0
2020-10-27,279,257.86,0
2020-10-28,311,268.0,0
2020-10-29,318,266.29,0
2020-10-30,334,254.86,0
2020-10-31,180,256.71,0
2020-11-01,74,253.71,0
2020-11-02,288,248.43,0
2020-11-03,292,234.57,0
2020-11-04,290,230.0,0
2020-11-05,281,223.57,0
2020-11-06,237,222.43,0
2020-11-07,148,213.14,0
2020-11-08,29,208.14,0
2020-11-09,280,192.57,0
2020-11-10,227,188.86,0
2020-11-11,255,186.14,0
2020-11-12,172,190.14,0
2020-11-13,211,189.86,0
2020-11-14,129,189.29,0
2020-11-15,57,180.0,0
2020-11-16,278,182.71,0
2020-11-17,223,188.43,0
2020-11-18,190,174.86,0
2020-11-19,191,177.14,0
2020-11-20,251,164.0,0
2020-11-21,34,160.86,0
2020-11-22,73,161.86,0
2020-11-23,186,157.0,0
2020-11-24,201,146.86,0
2020-11-25,197,155.43,0
2020-11-26,157,153.14,0
2020-11-27,180,158.57,0
2020-11-28,94,155.71,0
2020-11-29,57,151.57,0
2020-11-30,224,161.14,0
2020-12-01,181,165.14,0
2020-12-02,168,166.57,0
2020-12-03,224,164.29,0
2020-12-04,208,176.29,0
2020-12-05,104,172.71,0
2020-12-06,41,190.86,0
2020-12-07,308,194.14,0
2020-12-08,156,205.14,0
2020-12-09,295,219.14,0
2020-12-10,247,225.14,0
2020-12-11,285,224.0,0
2020-12-12,202,244.29,0
2020-12-13,83,243.43,0
2020-12-14,300,238.57,0
2020-12-15,298,236.0,0
2020-12-16,289,224.0,0
2020-12-17,213,225.0,0
2020-12-18,267,219.14,0
2020-12-19,118,221.29,0
2020-12-20,90,211.57,0
2020-12-21,259,214.29,0
2020-12-22,313,187.0,0
2020-12-23,221,195.0,0
2020-12-24,232,190.0,0
2020-12-25,76,193.57,0
2020-12-26,174,184.0,0
2020-12-27,55,185.71,0
2020-12-28,284,176.57,0
2020-12-29,246,174.86,0
2020-12-30,233,175.57,0
2020-12-31,168,181.86,0
2021-01-01,64,178.14,0
2021-01-02,179,180.14,0
2021-01-03,99,180.43,0
2021-01-04,258,184.29,0
2021-01-05,260,198.43,0
2021-01-06,235,182.43,0
2021-01-07,195,179.71,0
2021-01-08,163,177.29,0
2021-01-09,67,161.29,0
2021-01-10,80,147.14,0
2021-01-11,241,135.57,0
2021-01-12,148,133.71,0
2021-01-13,136,135.0,0
2021-01-14,114,,0
2021-01-15,150,,0
2021-01-16,76,,0
2021-01-17,38,,0
2021-01-18,107,,0
2021-01-19,1,,0
